====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 36000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958089.E-01 A   Straggling = 485350.E-02 A
 Ion Lateral Range = 676113.E-02 A   Straggling = 939817.E-02 A
 Ion Radial  Range = 106214.E-01 A   Straggling = 790746.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4015010.E-03 56141789.E-03 60378919.E-03 66537194.E-03 13444384.E-03 
8030010.E-03 51969525.E-03 52305961.E-03 69510187.E-03 33201055.E-04 
1204501.E-02 46582257.E-03 46632944.E-03 59698933.E-03 12780697.E-03 
1606001.E-02 27816062.E-03 28358945.E-03 48388959.E-03 13623845.E-03 
2007501.E-02 72198224.E-03 72416750.E-03 82421432.E-03 39927429.E-04 
2409001.E-02 38155932.E-03 46610226.E-03 68968484.E-03 22658132.E-03 
2810501.E-02 26368607.E-03 34725067.E-03 55610574.E-03 33405432.E-03 
3212001.E-02 54811940.E-03 59774322.E-03 82356787.E-03 99241550.E-04 
3613501.E-02 56926050.E-03 64952281.E-03 75637774.E-03 19173992.E-03 
4015001.E-02 37164303.E-03 45009812.E-03 54891452.E-03 27577800.E-03 
4416501.E-02 39794372.E-03 46746820.E-03 60293521.E-03 28616942.E-03 
4818001.E-02 36664373.E-03 45586436.E-03 56788778.E-03 25904201.E-03 
5219501.E-02 37425171.E-03 45317742.E-03 57151962.E-03 23124676.E-03 
5621001.E-02 40580176.E-03 48475484.E-03 57362247.E-03 22202420.E-03 
6022501.E-02 39866797.E-03 46340388.E-03 54306192.E-03 22575273.E-03 
6424001.E-02 28857011.E-03 35209948.E-03 48932506.E-03 21286178.E-03 
6825501.E-02 29813271.E-03 36117154.E-03 46918470.E-03 19967046.E-03 
7227001.E-02 26961477.E-03 33029189.E-03 42968546.E-03 16998252.E-03 
7628501.E-02 26448269.E-03 31419462.E-03 38766036.E-03 16059811.E-03 
8030001.E-02 22757055.E-03 27450200.E-03 34850057.E-03 14873193.E-03 
8431501.E-02 19177474.E-03 23385308.E-03 30057700.E-03 13255757.E-03 
8833001.E-02 15956541.E-03 19431604.E-03 24978537.E-03 11448880.E-03 
9234501.E-02 10941120.E-03 13575535.E-03 17225032.E-03 86088221.E-04 
9636001.E-02 68481862.E-04 86567215.E-04 10749331.E-03 58888039.E-04 
1003750.E-01 52585923.E-04 66678509.E-04 83122116.E-04 45262953.E-04 
1043900.E-01 45297197.E-04 56841064.E-04 70304475.E-04 37275482.E-04 
1084050.E-01 33799431.E-04 44557838.E-04 60478603.E-04 24032322.E-04 
1124200.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1164350.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1204500.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1244650.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1284800.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1324950.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1365100.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1405250.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1445400.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1485550.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1525700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1565850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
