====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 36000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958054.E-01 A   Straggling = 476501.E-02 A
 Ion Lateral Range = 677499.E-02 A   Straggling = 935845.E-02 A
 Ion Radial  Range = 106450.E-01 A   Straggling = 788787.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4015010.E-03 63135262.E-03 63404057.E-03 71385578.E-03 28525591.E-04 
8030010.E-03 12432278.E-03 17060003.E-03 75562109.E-03 32665588.E-04 
1204501.E-02 36079383.E-03 43097289.E-03 73088917.E-03 94975978.E-04 
1606001.E-02 31184075.E-03 32249379.E-03 63553527.E-03 13189696.E-03 
2007501.E-02 27360826.E-03 30326922.E-03 66525126.E-03 14750335.E-03 
2409001.E-02 66292521.E-03 73723085.E-03 86608820.E-03 63687958.E-04 
2810501.E-02 41199472.E-03 47761086.E-03 80339190.E-03 25030253.E-03 
3212001.E-02 31819768.E-03 32642674.E-03 56324758.E-03 17823761.E-03 
3613501.E-02 49653317.E-03 57073636.E-03 62169512.E-03 29144187.E-03 
4015001.E-02 62998801.E-03 64259014.E-03 83740324.E-03 13369086.E-03 
4416501.E-02 36677355.E-03 48594397.E-03 57331573.E-03 27410675.E-03 
4818001.E-02 16994479.E-03 19265567.E-03 38680021.E-03 15077445.E-03 
5219501.E-02 36089761.E-03 43398765.E-03 59240556.E-03 21681483.E-03 
5621001.E-02 27769655.E-03 38117974.E-03 49597591.E-03 26603852.E-03 
6022501.E-02 31673297.E-03 37743973.E-03 51579887.E-03 18510774.E-03 
6424001.E-02 32999536.E-03 37714278.E-03 47309492.E-03 19066098.E-03 
6825501.E-02 28467604.E-03 34349989.E-03 46040002.E-03 19981702.E-03 
7227001.E-02 26616415.E-03 32175437.E-03 43805698.E-03 17240545.E-03 
7628501.E-02 25349666.E-03 29778546.E-03 38418429.E-03 15768463.E-03 
8030001.E-02 19839573.E-03 24875286.E-03 32457199.E-03 15751019.E-03 
8431501.E-02 20018482.E-03 24408268.E-03 30877601.E-03 13312478.E-03 
8833001.E-02 15978968.E-03 19284315.E-03 24976845.E-03 10807530.E-03 
9234501.E-02 11058259.E-03 13745658.E-03 17219761.E-03 86018452.E-04 
9636001.E-02 68580766.E-04 86725900.E-04 10774497.E-03 59305553.E-04 
1003750.E-01 52655108.E-04 66731954.E-04 82972891.E-04 45459268.E-04 
1043900.E-01 45663546.E-04 56912265.E-04 71534612.E-04 37534666.E-04 
1084050.E-01 22967295.E-04 32506832.E-04 40177981.E-04 22345894.E-04 
1124200.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1164350.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1204500.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1244650.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1284800.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1324950.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1365100.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1405250.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1445400.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1485550.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1525700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1565850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
