# Ic = 34.12 A, n = 51.91 , Tavg = 20.21 K, pristine20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-26_10:00:17.742000      4937.93       -4.34235100e-01        5.05130500e-10  19.9476  18.9245
0202-10-26_10:00:18.145000      4938.34       -4.34082600e-01       -1.16830950e-09  19.9476  18.9245
0202-10-26_10:00:18.550000      4938.74       -4.34311200e-01        5.58741050e-09  19.9291  19.1113
0202-10-26_10:00:18.957000      4939.15       -4.34189500e-01        4.34783050e-09  19.9291  19.1113
0202-10-26_10:00:19.360000      4939.55       -4.34379500e-01        6.20720050e-09  19.9586  18.8487
0202-10-26_10:00:19.760000      4939.95       -4.34226600e-01       -5.44485950e-09  19.9586  18.8487
0202-10-26_10:00:20.152000      4940.35       -4.34628300e-01        5.70962050e-09  19.9586  18.8487
0202-10-26_10:00:20.547000      4940.74       -4.34376000e-01        5.64647050e-09  19.9165  19.0950
0202-10-26_10:00:20.945000      4941.14       -4.34891000e-01        3.84908050e-09  19.9165  19.0950
0202-10-26_10:00:21.350000      4941.54       -4.34891900e-01        5.02210500e-10  19.9537  18.9552
0202-10-26_10:00:21.754000      4941.95       -4.35500400e-01       -5.26183950e-09  19.9537  18.9552
0202-10-26_10:00:22.145000      4942.34       -4.35005100e-01       -5.75766950e-09  19.9537  18.9552
0202-10-26_10:00:22.540000      4942.73       -4.35457700e-01       -3.21652950e-09  19.9316  18.9186
0202-10-26_10:00:22.934000      4943.13       -4.35753100e-01        4.40689050e-09  19.9316  18.9186
0202-10-26_10:00:23.344000      4943.54       -4.36248700e-01        5.64190500e-10  19.9316  18.9186
0202-10-26_10:00:23.750000      4943.94       -4.09080500e-01       -2.16288950e-09  19.9493  19.1116
0202-10-26_10:00:24.150000      4944.34        1.90819600e-01        2.27526705e-08  19.9493  19.1116
0202-10-26_10:00:24.555000      4944.75        8.42994100e-01        5.77043050e-09  19.9076  18.8266
0202-10-26_10:00:24.957000      4945.15        1.47232000e+00        1.95297705e-08  19.9076  18.8266
0202-10-26_10:00:25.363000      4945.56        2.05527100e+00        2.46120405e-08  19.9076  18.8266
0202-10-26_10:00:25.754000      4945.95        2.81120500e+00        2.60993805e-08  19.9344  19.0794
0202-10-26_10:00:26.150000      4946.34        3.42245600e+00        1.39504005e-08  19.9344  19.0794
0202-10-26_10:00:26.547000      4946.74        4.04425500e+00        1.89084105e-08  19.9070  18.9361
0202-10-26_10:00:26.950000      4947.14        4.75268400e+00        1.87844505e-08  19.9070  18.9361
0202-10-26_10:00:27.363000      4947.56        5.26870400e+00        1.50037305e-08  19.9070  18.9361
0202-10-26_10:00:27.766000      4947.96        5.90680600e+00        1.04792705e-08  19.9371  18.9073
0202-10-26_10:00:28.168000      4948.36        6.60996000e+00        1.28344705e-08  19.9371  18.9073
0202-10-26_10:00:28.574000      4948.77        7.32892700e+00        2.06438205e-08  19.8869  19.0915
0202-10-26_10:00:28.977000      4949.17        7.93258100e+00        2.80193205e-08  19.8869  19.0915
0202-10-26_10:00:29.383000      4949.58        8.63539000e+00        3.01885805e-08  19.9176  18.8371
0202-10-26_10:00:29.785000      4949.98        9.24848000e+00        2.69656805e-08  19.9176  18.8371
0202-10-26_10:00:30.180000      4950.37        9.78770200e+00        2.13875705e-08  19.9176  18.8371
0202-10-26_10:00:30.574000      4950.77        1.04724800e+01        2.62839105e-08  19.9014  19.0919
0202-10-26_10:00:30.970000      4951.16        1.08940300e+01        2.11396505e-08  19.9014  19.0919
0202-10-26_10:00:31.370000      4951.57        1.16801700e+01        9.98344050e-09  19.9434  18.9481
0202-10-26_10:00:31.773000      4951.97        1.22881300e+01        2.48583105e-08  19.9434  18.9481
0202-10-26_10:00:32.168000      4952.36        1.27066000e+01        1.43836705e-08  19.9434  18.9481
0202-10-26_10:00:32.562000      4952.75        1.33139800e+01        1.41977305e-08  19.9300  18.9203
0202-10-26_10:00:32.960000      4953.15        1.39006400e+01        2.35975050e-09  19.9300  18.9203
0202-10-26_10:00:33.370000      4953.56        1.45588300e+01       -6.87511950e-09  19.9300  18.9203
0202-10-26_10:00:33.773000      4953.97        1.51601700e+01       -8.67250950e-09  19.9753  19.1037
0202-10-26_10:00:34.176000      4954.37        1.57534000e+01       -2.34854895e-08  19.9753  19.1037
0202-10-26_10:00:34.582000      4954.78        1.63477000e+01       -2.52828795e-08  19.9687  18.8441
0202-10-26_10:00:34.990000      4955.18        1.69470700e+01       -3.58812795e-08  19.9687  18.8441
0202-10-26_10:00:35.390000      4955.58        1.75260900e+01       -2.72042195e-08  19.9839  19.1021
0202-10-26_10:00:35.780000      4955.98        1.81108000e+01       -1.74115495e-08  19.9839  19.1021
0202-10-26_10:00:36.176000      4956.37        1.87637400e+01       -3.83604395e-08  19.9839  19.1021
0202-10-26_10:00:36.574000      4956.77        1.93568900e+01       -5.75119395e-08  19.9790  18.9508
0202-10-26_10:00:36.977000      4957.17        1.99650100e+01       -5.61483995e-08  19.9790  18.9508
0202-10-26_10:00:37.387000      4957.58        2.05587600e+01       -5.16239395e-08  20.0256  18.9264
0202-10-26_10:00:37.793000      4957.98        2.11871500e+01       -4.95780995e-08  20.0256  18.9264
0202-10-26_10:00:38.195000      4958.39        2.17825900e+01       -7.49269795e-08  20.0256  18.9264
0202-10-26_10:00:38.598000      4958.79        2.23036800e+01       -8.58352895e-08  19.9867  19.1060
0202-10-26_10:00:38.992000      4959.18        2.29551700e+01       -8.27363395e-08  19.9867  19.1060
0202-10-26_10:00:39.387000      4959.58        2.37390400e+01       -8.78805895e-08  20.0299  18.8521
0202-10-26_10:00:39.785000      4959.98        2.43445900e+01       -1.03499299e-07  20.0299  18.8521
0202-10-26_10:00:40.190000      4960.38        2.49418800e+01       -1.14221659e-07  20.0299  18.8521
0202-10-26_10:00:40.594000      4960.79        2.55335700e+01       -1.15275309e-07  20.0235  19.1034
0202-10-26_10:00:40.992000      4961.18        2.61323600e+01       -1.44219499e-07  20.0235  19.1034
0202-10-26_10:00:41.402000      4961.59        2.66896100e+01       -1.58846539e-07  20.0676  18.9611
0202-10-26_10:00:41.805000      4962.00        2.73457500e+01       -1.63618919e-07  20.0676  18.9611
0202-10-26_10:00:42.195000      4962.39        2.79207800e+01       -1.78431899e-07  20.0676  18.9611
0202-10-26_10:00:42.590000      4962.78        2.85192500e+01       -1.72357959e-07  20.0614  18.9408
0202-10-26_10:00:42.992000      4963.19        2.91130900e+01       -1.72915769e-07  20.0614  18.9408
0202-10-26_10:00:43.402000      4963.59        2.96923000e+01       -1.89712079e-07  20.0994  19.1221
0202-10-26_10:00:43.805000      4964.00        3.03039500e+01       -1.92625299e-07  20.0994  19.1221
0202-10-26_10:00:44.207000      4964.40        3.08883900e+01       -2.09359709e-07  20.0994  19.1221
0202-10-26_10:00:44.600000      4964.79        3.15073900e+01       -2.28759139e-07  20.0886  18.8619
0202-10-26_10:00:44.996000      4965.19        3.21065700e+01       -2.39295559e-07  20.0886  18.8619
0202-10-26_10:00:45.395000      4965.59        3.27068700e+01       -2.21011759e-07  20.1142  19.1199
0202-10-26_10:00:45.785000      4965.98        3.32930900e+01       -1.80415529e-07  20.1142  19.1199
0202-10-26_10:00:46.188000      4966.38        3.39048800e+01       -9.22814095e-08  20.1142  19.1199
0202-10-26_10:00:46.594000      4966.79        3.46408000e+01        2.43582711e-07  20.1066  18.9768
0202-10-26_10:00:46.984000      4967.18        3.52317300e+01        8.67029331e-07  20.1066  18.9768
0202-10-26_10:00:47.383000      4967.57        3.58298600e+01        2.59785447e-06  20.1066  18.9768
0202-10-26_10:00:47.773000      4967.97        3.64240200e+01        5.87431151e-06  20.1797  18.9711
0202-10-26_10:00:48.176000      4968.37        3.68419600e+01        1.02896324e-05  20.1797  18.9711
0202-10-26_10:00:48.570000      4968.76        3.74299600e+01        2.34187639e-05  20.2095  19.1509
