				 timestamp             	  time_s             voltage_V                     
2022-06-13 17:26:21.888211                449.04      3.6904318600e-06
2022-06-13 17:26:21.888232                449.30      3.6123381850e-06
2022-06-13 17:26:21.888253                449.49      3.6792756210e-06
2022-06-13 17:26:21.888274                449.63      3.7480724300e-06
2022-06-13 17:26:21.888358                449.83      3.7630093950e-06
2022-06-13 17:26:21.888383                450.03      3.6880766540e-06
2022-06-13 17:26:21.888404                450.38      3.6313657710e-06
2022-06-13 17:26:21.888425                450.51      3.6969396660e-06
2022-06-13 17:26:21.888446                450.63      3.7356146290e-06
2022-06-13 17:26:21.888467                450.83      3.7640630400e-06
2022-06-13 17:26:21.888488                451.04      3.6849157200e-06
2022-06-13 17:26:21.888509                451.34      3.6241142150e-06
2022-06-13 17:26:21.888529                451.48      3.6451251330e-06
2022-06-13 17:26:21.888551                451.63      3.7360484830e-06
2022-06-13 17:26:21.888572                451.84      3.7643729350e-06
2022-06-13 17:26:21.888593                452.04      3.6819407860e-06
2022-06-13 17:26:21.888614                452.52      3.6152514020e-06
2022-06-13 17:26:21.888635                452.57      3.7340034730e-06
2022-06-13 17:26:21.888656                452.63      3.7502420060e-06
2022-06-13 17:26:21.888676                452.83      3.7700753300e-06
2022-06-13 17:26:21.888697                453.03      3.6937170340e-06
2022-06-13 17:26:21.888718                453.35      3.6335352930e-06
2022-06-13 17:26:21.888739                453.46      3.6728920440e-06
2022-06-13 17:26:21.888760                453.63      3.7244586860e-06
2022-06-13 17:26:21.888781                453.83      3.7403873240e-06
2022-06-13 17:26:21.888802                454.04      3.6690493380e-06
2022-06-13 17:26:21.888823                454.48      3.6298165450e-06
2022-06-13 17:26:21.888844                454.54      3.6927253680e-06
2022-06-13 17:26:21.888865                454.63      3.7260081640e-06
2022-06-13 17:26:21.888886                454.84      3.7411930520e-06
2022-06-13 17:26:21.888907                455.03      3.6713425660e-06
2022-06-13 17:26:21.888928                455.29      3.5856254200e-06
2022-06-13 17:26:21.888949                455.45      3.6652066310e-06
2022-06-13 17:26:21.888970                455.63      3.7398295110e-06
2022-06-13 17:26:21.888991                455.83      3.7846404270e-06
2022-06-13 17:26:21.889012                456.03      3.7115050460e-06
2022-06-13 17:26:21.889032                456.36      3.6606821540e-06
2022-06-13 17:26:21.889053                456.50      3.6888826610e-06
2022-06-13 17:26:21.889074                456.63      3.7492503400e-06
2022-06-13 17:26:21.889095                456.84      3.7925117770e-06
2022-06-13 17:26:21.889117                457.04      3.7180748340e-06
2022-06-13 17:26:21.889138                457.31      3.6249201930e-06
2022-06-13 17:26:21.889158                457.54      3.7095217140e-06
2022-06-13 17:26:21.889179                457.64      3.7528451300e-06
2022-06-13 17:26:21.889200                457.83      3.7873055300e-06
2022-06-13 17:26:21.889221                458.04      3.7181366170e-06
2022-06-13 17:26:21.889242                458.36      3.6695446940e-06
2022-06-13 17:26:21.889263                458.46      3.7150372920e-06
2022-06-13 17:26:21.889284                458.63      3.7738554390e-06
2022-06-13 17:26:21.889305                458.83      3.8068902890e-06
2022-06-13 17:26:21.889326                459.04      3.7157190620e-06
2022-06-13 17:26:21.889347                459.32      3.6226264840e-06
2022-06-13 17:26:21.889368                459.49      3.6705982920e-06
2022-06-13 17:26:21.889388                459.63      3.7535263010e-06
2022-06-13 17:26:21.889409                459.84      3.7718721090e-06
2022-06-13 17:26:21.889430                460.03      3.7302841460e-06
2022-06-13 17:26:21.889452                460.33      3.6496493630e-06
2022-06-13 17:26:21.889473                460.43      3.7238383220e-06
2022-06-13 17:26:21.889494                460.64      3.7755288740e-06
2022-06-13 17:26:21.889515                460.84      3.8075720590e-06
2022-06-13 17:26:21.889536                461.04      3.7613356650e-06
2022-06-13 17:26:21.889556                461.48      3.6951420070e-06
2022-06-13 17:26:21.889577                461.50      3.7546419240e-06
2022-06-13 17:26:21.889598                461.64      3.8147616320e-06
2022-06-13 17:26:21.889620                461.83      3.8205256870e-06
2022-06-13 17:26:21.889640                462.03      3.7591044180e-06
2022-06-13 17:26:21.889661                462.28      3.6956378400e-06
2022-06-13 17:26:21.889682                462.46      3.7297883130e-06
2022-06-13 17:26:21.889702                462.64      3.8175506910e-06
2022-06-13 17:26:21.889723                462.83      3.8240584940e-06
2022-06-13 17:26:21.889744                463.03      3.7587945230e-06
2022-06-13 17:26:21.889765                463.24      3.6811967140e-06
2022-06-13 17:26:21.889786                463.47      3.7415643380e-06
2022-06-13 17:26:21.889807                463.64      3.8257939080e-06
2022-06-13 17:26:21.889828                463.83      3.8102372410e-06
2022-06-13 17:26:21.889849                464.03      3.7271234080e-06
2022-06-13 17:26:21.889870                464.49      3.6619836110e-06
2022-06-13 17:26:21.889891                464.53      3.7397054330e-06
2022-06-13 17:26:21.889912                464.64      3.7717486410e-06
2022-06-13 17:26:21.889933                464.83      3.7915819600e-06
2022-06-13 17:26:21.889954                465.03      3.7371023100e-06
2022-06-13 17:26:21.889975                465.50      3.6653924620e-06
2022-06-13 17:26:21.889996                465.53      3.7344372070e-06
2022-06-13 17:26:21.890017                465.64      3.7875533170e-06
2022-06-13 17:26:21.890038                465.83      3.8422189050e-06
2022-06-13 17:26:21.890058                466.04      3.7545804230e-06
2022-06-13 17:26:21.890079                466.33      3.7062986850e-06
2022-06-13 17:26:21.890100                466.48      3.7195622170e-06
2022-06-13 17:26:21.890121                466.63      3.7995772680e-06
2022-06-13 17:26:21.890142                466.83      3.8179850680e-06
2022-06-13 17:26:21.890163                467.04      3.7641871870e-06
2022-06-13 17:26:21.890184                467.40      3.6777882870e-06
2022-06-13 17:26:21.890204                467.53      3.7279293990e-06
2022-06-13 17:26:21.890226                467.63      3.8106715310e-06
2022-06-13 17:26:21.890247                467.83      3.8386860950e-06
2022-06-13 17:26:21.890268                468.27      3.7526590700e-06
2022-06-13 17:26:21.890308                468.54      3.7924496680e-06
2022-06-13 17:26:21.890330                468.68      3.8440163000e-06
2022-06-13 17:26:21.890351                468.84      3.8433345300e-06
2022-06-13 17:26:21.890372                469.03      3.7110710770e-06
2022-06-13 17:26:21.890393                469.30      3.6845440120e-06
2022-06-13 17:26:21.890414                469.50      3.7132403470e-06
2022-06-13 17:26:21.890435                469.63      3.8018704950e-06
2022-06-13 17:26:21.890456                469.83      3.7954866760e-06
2022-06-13 17:26:21.890477                470.04      3.7490643530e-06
2022-06-13 17:26:21.890498                470.49      3.7090878500e-06
2022-06-13 17:26:21.890519                470.52      3.7857560400e-06
2022-06-13 17:26:21.890540                470.63      3.8301950800e-06
2022-06-13 17:26:21.890562                470.83      3.8228815420e-06
2022-06-13 17:26:21.890583                471.03      3.7294170060e-06
2022-06-13 17:26:21.890603                471.27      3.7076623300e-06
2022-06-13 17:26:21.890625                471.49      3.6957003570e-06
2022-06-13 17:26:21.890646                471.64      3.7655508420e-06
2022-06-13 17:26:21.890667                471.83      3.7535888690e-06
2022-06-13 17:26:21.890688                472.04      3.7290451320e-06
2022-06-13 17:26:21.890709                472.47      3.6627274570e-06
2022-06-13 17:26:21.890730                472.54      3.7493123090e-06
2022-06-13 17:26:21.890751                472.63      3.7839586450e-06
2022-06-13 17:26:21.890772                472.84      3.8054034260e-06
2022-06-13 17:26:21.890793                473.03      3.7714388600e-06
2022-06-13 17:26:21.890884                473.27      3.7278675280e-06
2022-06-13 17:26:21.890909                473.43      3.7782565650e-06
2022-06-13 17:26:21.890930                473.63      3.8062711340e-06
2022-06-13 17:26:21.890951                473.84      3.7713149020e-06
2022-06-13 17:26:21.890972                474.03      3.6611779780e-06
2022-06-13 17:26:21.890994                474.24      3.6220691440e-06
2022-06-13 17:26:21.891015                474.46      3.6948946280e-06
2022-06-13 17:26:21.891036                474.63      3.8121591520e-06
2022-06-13 17:26:21.891057                474.83      3.8215799810e-06
2022-06-13 17:26:21.891078                475.04      3.7627617810e-06
2022-06-13 17:26:21.891099                475.53      3.7895987470e-06
2022-06-13 17:26:21.891120                475.57      3.8168695660e-06
2022-06-13 17:26:21.891141                475.63      3.8606268670e-06
2022-06-13 17:26:21.891162                475.84      3.9385967170e-06
2022-06-13 17:26:21.891182                476.03      3.8806462890e-06
2022-06-13 17:26:21.891203                476.27      3.8331703130e-06
2022-06-13 17:26:21.891225                476.43      3.8446984360e-06
2022-06-13 17:26:21.891246                476.63      3.8715354100e-06
2022-06-13 17:26:21.891267                476.83      3.8430869780e-06
2022-06-13 17:26:21.891288                477.03      3.7509239740e-06
2022-06-13 17:26:21.891308                477.48      3.7210500220e-06
2022-06-13 17:26:21.891329                477.89      3.8215182320e-06
2022-06-13 17:26:21.891350                478.08      3.8036682350e-06
2022-06-13 17:26:21.891371                478.26      3.7779468860e-06
2022-06-13 17:26:21.891392                478.49      3.7967885490e-06
2022-06-13 17:26:21.891412                478.65      3.7939375080e-06
2022-06-13 17:26:21.891434                478.83      3.7821614680e-06
2022-06-13 17:26:21.891455                479.03      3.6919817980e-06
2022-06-13 17:26:21.891476                479.44      3.6530588890e-06
2022-06-13 17:26:21.891497                479.49      3.7023323170e-06
2022-06-13 17:26:21.891518                479.63      3.7610265770e-06
2022-06-13 17:26:21.891539                479.84      3.7648692840e-06
2022-06-13 17:26:21.891560                480.03      3.7053073170e-06
2022-06-13 17:26:21.891580                480.34      3.6694213860e-06
2022-06-13 17:26:21.891601                480.48      3.7222896050e-06
2022-06-13 17:26:21.891622                480.63      3.7944953200e-06
2022-06-13 17:26:21.891644                480.83      3.8168078160e-06
2022-06-13 17:26:21.891665                481.03      3.7323922070e-06
2022-06-13 17:26:21.891685                481.29      3.6373781630e-06
2022-06-13 17:26:21.891706                481.52      3.6913000280e-06
2022-06-13 17:26:21.891727                481.64      3.7733604890e-06
2022-06-13 17:26:21.891748                481.84      3.8345340110e-06
2022-06-13 17:26:21.891768                482.03      3.7835872030e-06
2022-06-13 17:26:21.891789                482.24      3.7201205560e-06
2022-06-13 17:26:21.891810                482.48      3.7820377530e-06
2022-06-13 17:26:21.891831                482.64      3.8258570310e-06
2022-06-13 17:26:21.891851                482.83      3.7654893130e-06
2022-06-13 17:26:21.891873                483.03      3.6844825290e-06
2022-06-13 17:26:21.891894                483.30      3.6080002250e-06
2022-06-13 17:26:21.891914                483.50      3.7136747210e-06
2022-06-13 17:26:21.891935                483.64      3.7677205630e-06
2022-06-13 17:26:21.891956                483.83      3.7821617120e-06
2022-06-13 17:26:21.891977                484.04      3.6829950290e-06
2022-06-13 17:26:21.891997                484.43      3.6414070020e-06
2022-06-13 17:26:21.892018                484.53      3.7094601370e-06
2022-06-13 17:26:21.892039                484.63      3.7765216060e-06
2022-06-13 17:26:21.892060                484.83      3.8491612010e-06
2022-06-13 17:26:21.892081                485.03      3.7781330650e-06
2022-06-13 17:26:21.892101                485.40      3.7262564940e-06
2022-06-13 17:26:21.892123                485.47      3.7713153560e-06
2022-06-13 17:26:21.892144                485.63      3.8262289060e-06
2022-06-13 17:26:21.892164                485.83      3.7993919230e-06
2022-06-13 17:26:21.892185                486.04      3.7258846190e-06
2022-06-13 17:26:21.892206                486.31      3.7159059720e-06
2022-06-13 17:26:21.892227                486.46      3.7415033720e-06
2022-06-13 17:26:21.892248                486.63      3.8008794230e-06
2022-06-13 17:26:21.892269                486.83      3.7977804640e-06
2022-06-13 17:26:21.892289                487.04      3.7447882680e-06
2022-06-13 17:26:21.892310                487.29      3.6976221150e-06
2022-06-13 17:26:21.892331                487.46      3.7411314420e-06
2022-06-13 17:26:21.892352                487.63      3.7767693110e-06
2022-06-13 17:26:21.892373                488.11      3.8153820280e-06
2022-06-13 17:26:21.892394                488.39      3.8336658720e-06
2022-06-13 17:26:21.892415                488.55      3.8136466130e-06
2022-06-13 17:26:21.892436                488.69      3.8057132840e-06
2022-06-13 17:26:21.892457                488.87      3.7322060330e-06
2022-06-13 17:26:21.892478                489.07      3.6756190860e-06
2022-06-13 17:26:21.892499                489.30      3.6779123140e-06
2022-06-13 17:26:21.892520                489.49      3.7168971880e-06
2022-06-13 17:26:21.892540                489.63      3.7659846600e-06
2022-06-13 17:26:21.892561                489.83      3.7269378070e-06
2022-06-13 17:26:21.892582                490.03      3.6857836640e-06
2022-06-13 17:26:21.892603                490.32      3.6674378400e-06
2022-06-13 17:26:21.892623                490.49      3.7214216640e-06
2022-06-13 17:26:21.892644                490.63      3.7521633140e-06
2022-06-13 17:26:21.892665                490.84      3.7316482210e-06
2022-06-13 17:26:21.892686                491.03      3.6819409570e-06
2022-06-13 17:26:21.892707                491.33      3.6251680720e-06
2022-06-13 17:26:21.892728                491.46      3.6380597320e-06
2022-06-13 17:26:21.892749                491.63      3.6994810520e-06
2022-06-13 17:26:21.892770                491.83      3.7303466590e-06
2022-06-13 17:26:21.892791                492.03      3.6676237780e-06
2022-06-13 17:26:21.892812                492.26      3.6076899570e-06
2022-06-13 17:26:21.892832                492.48      3.6491539970e-06
2022-06-13 17:26:21.892853                492.63      3.7166492710e-06
2022-06-13 17:26:21.892874                492.83      3.7468950880e-06
2022-06-13 17:26:21.892895                493.03      3.6890065780e-06
2022-06-13 17:26:21.892916                493.38      3.6425842090e-06
2022-06-13 17:26:21.892937                493.52      3.6860317300e-06
2022-06-13 17:26:21.892958                493.66      3.7558823280e-06
2022-06-13 17:26:21.892979                493.83      3.8225100450e-06
2022-06-13 17:26:21.893000                494.03      3.7636299240e-06
2022-06-13 17:26:21.893021                494.25      3.7087783540e-06
2022-06-13 17:26:21.893042                494.47      3.6983038730e-06
2022-06-13 17:26:21.893063                494.63      3.7489408600e-06
2022-06-13 17:26:21.893084                494.83      3.6892549140e-06
2022-06-13 17:26:21.893105                495.03      3.6332257390e-06
2022-06-13 17:26:21.893126                495.27      3.5561236450e-06
2022-06-13 17:26:21.893147                495.50      3.6708470990e-06
2022-06-13 17:26:21.893168                495.64      3.7103278330e-06
2022-06-13 17:26:21.893189                495.84      3.7821616970e-06
2022-06-13 17:26:21.893210                496.03      3.7205543970e-06
2022-06-13 17:26:21.893231                496.43      3.7093361660e-06
2022-06-13 17:26:21.893252                496.55      3.7612127360e-06
2022-06-13 17:26:21.893272                496.63      3.8348439960e-06
2022-06-13 17:26:21.893293                496.83      3.8555450410e-06
2022-06-13 17:26:21.893377                497.03      3.7882356570e-06
2022-06-13 17:26:21.893402                497.27      3.7097700210e-06
2022-06-13 17:26:21.893423                497.44      3.7434866920e-06
2022-06-13 17:26:21.893444                497.63      3.8153205560e-06
2022-06-13 17:26:21.893466                497.83      3.7563163810e-06
2022-06-13 17:26:21.893487                498.03      3.6758674120e-06
2022-06-13 17:26:21.893508                498.27      3.6212637580e-06
2022-06-13 17:26:21.893529                498.45      3.6947710600e-06
2022-06-13 17:26:21.893550                498.63      3.7664809660e-06
2022-06-13 17:26:21.893571                498.83      3.7983382620e-06
2022-06-13 17:26:21.893593                499.03      3.7030762700e-06
2022-06-13 17:26:21.893615                499.33      3.6823752250e-06
2022-06-13 17:26:21.893636                499.48      3.7018365990e-06
2022-06-13 17:26:21.893658                499.63      3.7840208500e-06
2022-06-13 17:26:21.893680                499.83      3.8035441830e-06
2022-06-13 17:26:21.893702                500.04      3.7312764210e-06
2022-06-13 17:26:21.893723                500.24      3.6707847810e-06
2022-06-13 17:26:21.893745                500.45      3.7439821440e-06
2022-06-13 17:26:21.893767                500.63      3.8054654500e-06
2022-06-13 17:26:21.893789                500.83      3.8132748220e-06
2022-06-13 17:26:21.893811                501.04      3.7155337190e-06
2022-06-13 17:26:21.893832                501.33      3.6964441450e-06
2022-06-13 17:26:21.893854                501.48      3.7014644550e-06
2022-06-13 17:26:21.893875                501.63      3.7935654560e-06
2022-06-13 17:26:21.893896                501.83      3.8080685740e-06
2022-06-13 17:26:21.893917                502.03      3.7581753670e-06
2022-06-13 17:26:21.893938                502.52      3.6582649950e-06
2022-06-13 17:26:21.893959                502.56      3.7503659960e-06
2022-06-13 17:26:21.893980                502.63      3.7763972340e-06
2022-06-13 17:26:21.894001                502.83      3.8061472210e-06
2022-06-13 17:26:21.894022                503.04      3.7334456910e-06
2022-06-13 17:26:21.894043                503.26      3.6845441500e-06
2022-06-13 17:26:21.894064                503.51      3.7455316230e-06
2022-06-13 17:26:21.894085                503.63      3.8042878470e-06
2022-06-13 17:26:21.894106                503.83      3.8228815880e-06
2022-06-13 17:26:21.894127                504.04      3.7371024600e-06
2022-06-13 17:26:21.894149                504.31      3.6731399880e-06
2022-06-13 17:26:21.894170                504.46      3.7182608020e-06
2022-06-13 17:26:21.894191                504.63      3.8041019090e-06
2022-06-13 17:26:21.894211                504.83      3.8167456540e-06
2022-06-13 17:26:21.894232                505.04      3.7360488140e-06
2022-06-13 17:26:21.894253                505.27      3.6704748850e-06
2022-06-13 17:26:21.894274                505.49      3.7399536300e-06
2022-06-13 17:26:21.894295                505.64      3.7997636170e-06
2022-06-13 17:26:21.894316                505.83      3.8194730780e-06
2022-06-13 17:26:21.894337                506.04      3.7117533180e-06
2022-06-13 17:26:21.894358                506.24      3.6600626890e-06
2022-06-13 17:26:21.894380                506.49      3.7274340480e-06
2022-06-13 17:26:21.894401                506.63      3.8085647840e-06
2022-06-13 17:26:21.894422                506.83      3.8184194720e-06
2022-06-13 17:26:21.894442                507.03      3.7185710270e-06
2022-06-13 17:26:21.894464                507.50      3.6523152920e-06
2022-06-13 17:26:21.894485                507.53      3.7542090500e-06
2022-06-13 17:26:21.894505                507.63      3.8223241600e-06
2022-06-13 17:26:21.894526                507.83      3.8534996830e-06
2022-06-13 17:26:21.894547                508.03      3.7930080120e-06
2022-06-13 17:26:21.894568                508.30      3.6895027950e-06
2022-06-13 17:26:21.894589                508.50      3.7362350910e-06
2022-06-13 17:26:21.894610                508.63      3.7825335320e-06
2022-06-13 17:26:21.894632                508.84      3.8352778070e-06
2022-06-13 17:26:21.894653                509.03      3.7820996780e-06
2022-06-13 17:26:21.894674                509.31      3.7010929000e-06
2022-06-13 17:26:21.894695                509.50      3.7601590510e-06
2022-06-13 17:26:21.894716                509.63      3.8014991580e-06
2022-06-13 17:26:21.894737                509.83      3.8334804110e-06
2022-06-13 17:26:21.894758                510.03      3.8009413460e-06
2022-06-13 17:26:21.894779                510.32      3.7231574850e-06
2022-06-13 17:26:21.894800                510.52      3.7613366550e-06
2022-06-13 17:26:21.894820                510.63      3.8213324930e-06
2022-06-13 17:26:21.894841                510.84      3.8706679140e-06
2022-06-13 17:26:21.894862                511.03      3.7953632200e-06
2022-06-13 17:26:21.894883                511.27      3.7316485960e-06
2022-06-13 17:26:21.894904                511.47      3.7474531830e-06
2022-06-13 17:26:21.894925                511.63      3.8000733980e-06
2022-06-13 17:26:21.894947                511.83      3.8274061220e-06
2022-06-13 17:26:21.894967                512.03      3.7489405260e-06
2022-06-13 17:26:21.894988                512.38      3.7051832500e-06
2022-06-13 17:26:21.895009                512.48      3.7552004190e-06
2022-06-13 17:26:21.895030                512.63      3.8212701860e-06
2022-06-13 17:26:21.895051                512.83      3.8471154890e-06
2022-06-13 17:26:21.895072                513.04      3.7477629220e-06
2022-06-13 17:26:21.895093                513.24      3.6738218030e-06
2022-06-13 17:26:21.895114                513.48      3.7331978230e-06
2022-06-13 17:26:21.895135                513.63      3.8235634150e-06
2022-06-13 17:26:21.895155                513.83      3.8434587200e-06
2022-06-13 17:26:21.895176                514.03      3.7576176060e-06
2022-06-13 17:26:21.895197                514.48      3.7155957460e-06
2022-06-13 17:26:21.895218                514.53      3.7602827090e-06
2022-06-13 17:26:21.895239                514.63      3.8489748640e-06
2022-06-13 17:26:21.895261                514.84      3.8817618310e-06
2022-06-13 17:26:21.895282                515.04      3.8235014360e-06
2022-06-13 17:26:21.895303                515.31      3.7120629350e-06
2022-06-13 17:26:21.895324                515.51      3.7321441780e-06
2022-06-13 17:26:21.895345                515.64      3.7754056200e-06
2022-06-13 17:26:21.895366                515.84      3.8165597710e-06
2022-06-13 17:26:21.895386                516.03      3.7798681180e-06
2022-06-13 17:26:21.895407                516.30      3.6910520050e-06
2022-06-13 17:26:21.895428                516.49      3.7214837650e-06
2022-06-13 17:26:21.895449                516.63      3.7864998870e-06
2022-06-13 17:26:21.895470                516.84      3.8297613290e-06
2022-06-13 17:26:21.895491                517.03      3.7895988440e-06
2022-06-13 17:26:21.895512                517.47      3.7454076000e-06
2022-06-13 17:26:21.895533                517.56      3.7815413890e-06
2022-06-13 17:26:21.895554                517.63      3.8075726030e-06
2022-06-13 17:26:21.895575                517.83      3.8688079430e-06
2022-06-13 17:26:21.895596                518.03      3.8335418210e-06
2022-06-13 17:26:21.895617                518.40      3.8066428810e-06
2022-06-13 17:26:21.895638                518.46      3.8506480590e-06
2022-06-13 17:26:21.895660                518.63      3.8712251290e-06
2022-06-13 17:26:21.895681                518.83      3.8432725440e-06
2022-06-13 17:26:21.895702                519.04      3.7089018020e-06
2022-06-13 17:26:21.895723                519.23      3.6666940190e-06
2022-06-13 17:26:21.895744                519.46      3.7460272980e-06
2022-06-13 17:26:21.895765                519.63      3.8303808860e-06
2022-06-13 17:26:21.895786                519.83      3.8163116250e-06
2022-06-13 17:26:21.895807                520.03      3.7636293690e-06
2022-06-13 17:26:21.895906                520.35      3.6726440150e-06
2022-06-13 17:26:21.895934                520.48      3.7439819870e-06
2022-06-13 17:26:21.895956                520.63      3.7862517490e-06
2022-06-13 17:26:21.895977                520.83      3.8360829650e-06
2022-06-13 17:26:21.895997                521.03      3.7431142790e-06
2022-06-13 17:26:21.896019                521.28      3.7074762820e-06
2022-06-13 17:26:21.896040                521.46      3.7498080240e-06
2022-06-13 17:26:21.896061                521.63      3.8381902550e-06
2022-06-13 17:26:21.896082                521.84      3.8233772450e-06
2022-06-13 17:26:21.896103                522.03      3.7558199990e-06
2022-06-13 17:26:21.896125                522.36      3.6937169170e-06
2022-06-13 17:26:21.896146                522.44      3.7363585540e-06
2022-06-13 17:26:21.896167                522.63      3.8055892360e-06
2022-06-13 17:26:21.896187                522.84      3.8409173370e-06
2022-06-13 17:26:21.896208                523.03      3.7716866550e-06
2022-06-13 17:26:21.896229                523.52      3.7295409440e-06
2022-06-13 17:26:21.896250                523.55      3.7858180490e-06
2022-06-13 17:26:21.896271                523.63      3.8070769090e-06
2022-06-13 17:26:21.896292                523.84      3.8587055460e-06
2022-06-13 17:26:21.896313                524.04      3.7785665170e-06
2022-06-13 17:26:21.896334                524.33      3.7085300890e-06
2022-06-13 17:26:21.896355                524.50      3.7308425790e-06
2022-06-13 17:26:21.896376                524.63      3.8133368150e-06
2022-06-13 17:26:21.896397                524.84      3.8147003560e-06
2022-06-13 17:26:21.896418                525.03      3.7874295350e-06
2022-06-13 17:26:21.896439                525.34      3.7061748820e-06
2022-06-13 17:26:21.896460                525.46      3.7778227680e-06
2022-06-13 17:26:21.896482                525.63      3.8307529540e-06
2022-06-13 17:26:21.896503                525.84      3.8711013740e-06
2022-06-13 17:26:21.896523                526.03      3.7996394250e-06
2022-06-13 17:26:21.896544                526.32      3.7286113300e-06
2022-06-13 17:26:21.896565                526.48      3.7929456780e-06
2022-06-13 17:26:21.896586                526.64      3.8483550290e-06
2022-06-13 17:26:21.896607                526.83      3.8680024170e-06
2022-06-13 17:26:21.896628                527.03      3.8049076520e-06
2022-06-13 17:26:21.896649                527.30      3.7167113350e-06
2022-06-13 17:26:21.896670                527.50      3.7687118340e-06
2022-06-13 17:26:21.896691                527.63      3.8210842080e-06
2022-06-13 17:26:21.896712                527.84      3.8523836740e-06
2022-06-13 17:26:21.896733                528.03      3.7930076570e-06
2022-06-13 17:26:21.896754                528.42      3.7780087050e-06
2022-06-13 17:26:21.896775                528.62      3.8297612870e-06
2022-06-13 17:26:21.896796                528.64      3.9215523940e-06
2022-06-13 17:26:21.896817                528.83      3.9628305020e-06
2022-06-13 17:26:21.896838                529.03      3.8588295040e-06
2022-06-13 17:26:21.896859                529.38      3.8038540540e-06
2022-06-13 17:26:21.896879                529.51      3.8473634570e-06
2022-06-13 17:26:21.896901                529.63      3.9203749140e-06
2022-06-13 17:26:21.896922                529.83      3.9324608480e-06
2022-06-13 17:26:21.896943                530.04      3.8809561750e-06
2022-06-13 17:26:21.896964                530.28      3.8013129670e-06
2022-06-13 17:26:21.896985                530.50      3.8465577470e-06
2022-06-13 17:26:21.897006                530.63      3.8884556520e-06
2022-06-13 17:26:21.897026                530.83      3.8987441900e-06
2022-06-13 17:26:21.897047                531.04      3.7997015100e-06
2022-06-13 17:26:21.897068                531.26      3.7410072550e-06
2022-06-13 17:26:21.897089                531.90      3.8828155490e-06
2022-06-13 17:26:21.897110                532.10      3.8743244060e-06
2022-06-13 17:26:21.897131                532.37      3.8443264970e-06
2022-06-13 17:26:21.897152                532.52      3.8455041010e-06
2022-06-13 17:26:21.897173                532.66      3.8684983660e-06
2022-06-13 17:26:21.897194                532.84      3.8202166080e-06
2022-06-13 17:26:21.897215                533.03      3.7481348570e-06
2022-06-13 17:26:21.897236                533.34      3.6622317560e-06
2022-06-13 17:26:21.897257                533.43      3.7321442370e-06
2022-06-13 17:26:21.897278                533.63      3.8076348410e-06
2022-06-13 17:26:21.897299                533.84      3.8734566970e-06
2022-06-13 17:26:21.897320                534.03      3.8069530700e-06
2022-06-13 17:26:21.897341                534.26      3.7225374680e-06
2022-06-13 17:26:21.897361                534.51      3.7471431910e-06
2022-06-13 17:26:21.897382                534.63      3.8293895220e-06
2022-06-13 17:26:21.897403                534.83      3.8540572240e-06
2022-06-13 17:26:21.897424                535.04      3.8147624530e-06
2022-06-13 17:26:21.897446                535.33      3.7296031480e-06
2022-06-13 17:26:21.897467                535.46      3.7975943230e-06
2022-06-13 17:26:21.897488                535.64      3.8414136130e-06
2022-06-13 17:26:21.897509                535.84      3.8514542370e-06
2022-06-13 17:26:21.897529                536.04      3.7628860170e-06
2022-06-13 17:26:21.897550                536.28      3.7551386220e-06
2022-06-13 17:26:21.897572                536.48      3.7728026820e-06
2022-06-13 17:26:21.897593                536.63      3.8565985080e-06
2022-06-13 17:26:21.897614                536.85      3.8611849660e-06
2022-06-13 17:26:21.897635                537.38      3.8146386160e-06
2022-06-13 17:26:21.897655                537.56      3.8564125700e-06
2022-06-13 17:26:21.897676                537.72      3.9036406910e-06
2022-06-13 17:26:21.897697                537.84      3.9341964170e-06
2022-06-13 17:26:21.897718                538.04      3.8626104860e-06
2022-06-13 17:26:21.897739                538.36      3.8339141350e-06
2022-06-13 17:26:21.897760                538.53      3.7892271600e-06
2022-06-13 17:26:21.897781                538.63      3.8239354900e-06
2022-06-13 17:26:21.897802                538.84      3.7931318470e-06
2022-06-13 17:26:21.897823                539.03      3.7672245580e-06
2022-06-13 17:26:21.897844                539.48      3.7786907030e-06
2022-06-13 17:26:21.897864                539.52      3.8135229910e-06
2022-06-13 17:26:21.897885                539.63      3.8549250700e-06
2022-06-13 17:26:21.897906                539.84      3.8436448630e-06
2022-06-13 17:26:21.897927                540.03      3.8149485120e-06
2022-06-13 17:26:21.897948                540.58      3.7105136260e-06
2022-06-13 17:26:21.897969                540.60      3.8358354890e-06
2022-06-13 17:26:21.897990                540.66      3.8728370480e-06
2022-06-13 17:26:21.898011                540.83      3.8963891290e-06
2022-06-13 17:26:21.898032                541.03      3.8068292360e-06
2022-06-13 17:26:21.898053                541.30      3.6918578800e-06
2022-06-13 17:26:21.898074                541.50      3.7198724480e-06
2022-06-13 17:26:21.898095                541.63      3.8001974320e-06
2022-06-13 17:26:21.898116                541.83      3.8543672160e-06
2022-06-13 17:26:21.898136                542.03      3.8042880570e-06
2022-06-13 17:26:21.898158                542.90      3.9122557490e-06
2022-06-13 17:26:21.898179                543.22      3.8860385650e-06
2022-06-13 17:26:21.898200                543.36      3.8756880460e-06
2022-06-13 17:26:21.898221                543.52      3.8801505450e-06
2022-06-13 17:26:21.898242                543.66      3.8982484590e-06
2022-06-13 17:26:21.898263                543.84      3.8733328380e-06
