# Ic = 37.48 A, n = 26.14 , Tavg = 0.00 K, 21K_step2_unknownFluence
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  24309.98        5.94430700e-02       -2.05152300e-09    0.00   20.96
    1  24310.22        5.66452100e-01        1.13980470e-08    0.00   20.96
    2  24310.51        1.10255500e+00       -1.03567830e-08    0.00   20.96
    3  24310.80        1.58654800e+00        1.97045070e-08    0.00   21.21
    4  24311.04        2.05025300e+00        4.34436370e-08    0.00   21.21
    5  24311.29        2.61454500e+00        2.16544700e-09    0.00   21.21
    6  24311.59        3.10131700e+00        6.66862470e-08    0.00   21.04
    7  24311.84        3.59589300e+00        4.18324170e-08    0.00   21.04
    8  24312.10        4.07709200e+00        3.90433270e-08    0.00   21.04
    9  24312.35        4.58815800e+00        1.01518797e-07    0.00   21.04
   10  24312.61        5.09044000e+00        4.29480470e-08    0.00   21.23
   11  24312.87        5.57766100e+00        5.00137270e-08    0.00   21.23
   12  24313.12        6.07998100e+00        1.34553937e-07    0.00   21.23
   13  24313.41        6.63235400e+00        6.70581170e-08    0.00   20.95
   14  24313.66        7.13343600e+00        7.30081670e-08    0.00   20.95
   15  24313.91        7.61757000e+00        4.91460070e-08    0.00   20.95
   16  24314.15        8.09749500e+00        7.69748670e-08    0.00   20.95
   17  24314.50        8.62538900e+00        8.50941970e-08    0.00   20.96
   18  24314.75        9.09436500e+00        4.00969870e-08    0.00   20.96
   19  24315.00        9.58551500e+00        6.86076170e-08    0.00   20.96
   20  24315.24        1.00738000e+01        1.38706577e-07    0.00   20.96
   21  24315.56        1.06251600e+01        6.61284270e-08    0.00   21.09
   22  24315.81        1.11286400e+01        7.25123270e-08    0.00   21.09
   23  24316.06        1.15812100e+01        9.82958570e-08    0.00   21.09
   24  24316.35        1.21066400e+01        6.42070570e-08    0.00   20.77
   25  24316.61        1.25860900e+01        7.25747670e-08    0.00   20.77
   26  24316.89        1.30473900e+01        1.03317437e-07    0.00   20.77
   27  24317.13        1.35655700e+01        8.03852770e-08    0.00   20.77
   28  24317.48        1.41055700e+01        9.75536470e-08    0.00   20.77
   29  24317.73        1.45479100e+01        4.97673270e-08    0.00   21.30
   30  24317.98        1.50713600e+01       -4.34091300e-09    0.00   21.30
   31  24318.23        1.55463600e+01        6.12955470e-08    0.00   21.30
   32  24318.51        1.60811300e+01        3.53260670e-08    0.00   20.97
   33  24318.76        1.65674700e+01        6.93938700e-09    0.00   20.97
   34  24319.01        1.70588800e+01        6.46424470e-08    0.00   20.97
   35  24319.25        1.75694100e+01        5.19366170e-08    0.00   20.97
   36  24319.50        1.80738700e+01        1.23771047e-07    0.00   20.97
   37  24319.76        1.85709900e+01        1.18378817e-07    0.00   20.97
   38  24320.00        1.90597800e+01        8.27405070e-08    0.00   20.97
   39  24320.26        1.95410400e+01        6.63778770e-08    0.00   20.97
   40  24320.52        2.01037500e+01        6.50143270e-08    0.00   21.20
   41  24320.81        2.06232000e+01        1.03627657e-07    0.00   21.20
   42  24321.05        2.10765700e+01        6.85471670e-08    0.00   21.20
   43  24321.35        2.15892300e+01        2.36738870e-08    0.00   21.20
   44  24321.61        2.20931800e+01        5.26803770e-08    0.00   20.81
   45  24321.86        2.25646700e+01        5.11308770e-08    0.00   20.81
   46  24322.11        2.30673900e+01        1.50587170e-08    0.00   20.81
   47  24322.43        2.35746600e+01        7.44972170e-08    0.00   21.25
   48  24322.74        2.41067300e+01        6.21036470e-08    0.00   21.25
   49  24322.99        2.45796400e+01        5.57220870e-08    0.00   21.25
   50  24323.24        2.50590900e+01        9.28479670e-08    0.00   21.25
   51  24323.55        2.55928800e+01        9.37776570e-08    0.00   20.88
   52  24323.80        2.60904400e+01        5.02058870e-08    0.00   20.88
   53  24324.04        2.65564600e+01        1.00223557e-07    0.00   20.88
   54  24324.30        2.71277100e+01        8.90052170e-08    0.00   20.80
   55  24324.57        2.75998400e+01        8.73937470e-08    0.00   20.80
   56  24324.83        2.81207700e+01        1.27618607e-07    0.00   20.80
   57  24325.08        2.85778000e+01        1.15408597e-07    0.00   20.80
   58  24325.34        2.91200100e+01        7.84686570e-08    0.00   20.80
   59  24325.62        2.95959900e+01        9.91904700e-09    0.00   21.21
   60  24325.90        3.00739800e+01        1.13445870e-08    0.00   21.21
   61  24326.15        3.05768000e+01        5.33668570e-08    0.00   21.21
   62  24326.40        3.11435000e+01        7.68777700e-09    0.00   21.21
   63  24326.70        3.16249700e+01        4.19625870e-08    0.00   20.78
   64  24326.94        3.21029400e+01        9.49552770e-08    0.00   20.78
   65  24327.20        3.25533300e+01        3.29135370e-08    0.00   20.78
   66  24327.56        3.31164000e+01        4.27063370e-08    0.00   20.78
   67  24327.81        3.36269400e+01        7.42540370e-08    0.00   21.25
   68  24328.05        3.40930800e+01        1.72326570e-08    0.00   21.25
   69  24328.40        3.46382800e+01        2.69634770e-08    0.00   20.96
   70  24328.66        3.51363100e+01        1.12743467e-07    0.00   20.96
   71  24328.91        3.56037500e+01        8.00801470e-08    0.00   20.96
   72  24329.15        3.60685900e+01        1.00657427e-07    0.00   20.96
   73  24329.41        3.65988000e+01        1.36791617e-07    0.00   20.96
   74  24329.73        3.71355800e+01        1.75652927e-07    0.00   20.91
   75  24329.98        3.76100600e+01        2.78787247e-07    0.00   20.91
   76  24330.22        3.80999500e+01        3.32337757e-07    0.00   20.91
   77  24330.54        3.86615900e+01        4.31691307e-07    0.00   21.13
   78  24330.80        3.91500000e+01        6.77565007e-07    0.00   21.13
   79  24331.04        3.95882300e+01        7.58386617e-07    0.00   21.13
   80  24331.31        4.01436400e+01        1.04962950e-06    0.00   21.13
   81  24331.64        4.06134800e+01        2.11097087e-06    0.00   20.95
   82  24331.90        4.10557300e+01        2.09665355e-06    0.00   20.95
   83  24332.14        4.15571700e+01        3.20869436e-06    0.00   20.95
   84  24332.40        4.21143000e+01        4.50958748e-06    0.00   21.26
   85  24332.70        4.25938700e+01        5.78482097e-06    0.00   21.26
   86  24332.95        4.30609400e+01        6.81913915e-06    0.00   21.26
   87  24333.19        4.35510900e+01        1.00414666e-05    0.00   21.26
   88  24333.57        4.41058800e+01        1.35570203e-05    0.00   21.26
   89  24333.84        4.46140100e+01        1.82803733e-05    0.00   20.88
   90  24334.08        4.50571400e+01        2.58943379e-05    0.00   20.88
