# Ic =  nan A, n =  nan , Tavg = 54.75 K, f20-pristine-55K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-26_17:27:56.938000      21975.70        2.63372700e+00        5.48929000e-10  54.7654  54.0968
0202-10-26_17:27:57.348000      21976.11        3.01902700e+00        8.73011900e-09  54.7475  54.0920
0202-10-26_17:27:57.742000      21976.51        3.61554600e+00        1.40602790e-08  54.7475  54.0920
0202-10-26_17:27:58.145000      21976.91        4.00503600e+00        2.53223900e-09  54.7475  54.0920
0202-10-26_17:27:58.555000      21977.32        4.60042200e+00        1.90185790e-08  54.7540  54.0952
0202-10-26_17:27:58.957000      21977.72        5.01074700e+00        1.76499000e-10  54.7540  54.0952
0202-10-26_17:27:59.367000      21978.13        5.58041800e+00        8.54306900e-09  54.7540  54.0952
0202-10-26_17:27:59.770000      21978.53        5.98963400e+00        1.82117590e-08  54.7781  54.0910
0202-10-26_17:28:00.176000      21978.94        6.58531700e+00        5.63006900e-09  54.7781  54.0910
0202-10-26_17:28:00.582000      21979.35        6.97025900e+00        1.02784790e-08  54.7694  54.0951
0202-10-26_17:28:00.990000      21979.75        7.56721000e+00        1.34393990e-08  54.7694  54.0951
0202-10-26_17:28:01.390000      21980.15        7.95619900e+00        8.60504900e-09  54.7646  54.0917
0202-10-26_17:28:01.785000      21980.55        8.54684700e+00        1.93273790e-08  54.7646  54.0917
0202-10-26_17:28:02.190000      21980.95        8.93881000e+00        9.53472900e-09  54.7646  54.0917
0202-10-26_17:28:02.598000      21981.36        9.53472500e+00        1.51128190e-08  54.7784  54.1021
0202-10-26_17:28:02.996000      21981.76        1.01265600e+01        1.30055390e-08  54.7784  54.1021
0202-10-26_17:28:03.400000      21982.16        1.05131500e+01        4.39049900e-09  54.7655  54.0917
0202-10-26_17:28:03.800000      21982.56        1.11099100e+01        1.85216490e-08  54.7655  54.0917
0202-10-26_17:28:04.195000      21982.96        1.14990400e+01        7.12655690e-08  54.7655  54.0917
0202-10-26_17:28:04.586000      21983.35        1.20919300e+01        3.19676359e-07  54.7609  54.0953
0202-10-26_17:28:04.990000      21983.75        1.25014500e+01        9.15664002e-07  54.7609  54.0953
0202-10-26_17:28:05.390000      21984.15        1.30957100e+01        3.98517843e-06  54.7545  54.0951
0202-10-26_17:28:05.797000      21984.56        1.34861400e+01        7.78629750e-06  54.7545  54.0951
0202-10-26_17:28:06.188000      21984.95        1.40816000e+01        2.28207643e-05  54.7545  54.0951
