====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 36000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958327.E-01 A   Straggling = 471889.E-02 A
 Ion Lateral Range = 673802.E-02 A   Straggling = 933850.E-02 A
 Ion Radial  Range = 105596.E-01 A   Straggling = 780098.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4015010.E-03 41066892.E-03 42884755.E-03 57636887.E-03 27491757.E-03 
8030010.E-03 33770411.E-03 33771165.E-03 61161641.E-03 68456541.E-04 
1204501.E-02 38304519.E-03 51657616.E-03 75582823.E-03 32160369.E-04 
1606001.E-02 45771357.E-03 54098586.E-03 78471769.E-03 48084791.E-04 
2007501.E-02 44395195.E-03 44395195.E-03 48064702.E-03 00000000.E+00 
2409001.E-02 44057282.E-03 51434773.E-03 80151961.E-03 34608608.E-04 
2810501.E-02 45184303.E-03 51563139.E-03 61896393.E-03 18943614.E-03 
3212001.E-02 42292774.E-03 46709155.E-03 45927949.E-03 19509099.E-03 
3613501.E-02 48175324.E-03 58509261.E-03 65316149.E-03 29708201.E-03 
4015001.E-02 20144757.E-03 31688958.E-03 63225648.E-03 26840222.E-03 
4416501.E-02 40936381.E-03 47764616.E-03 57565258.E-03 27952074.E-03 
4818001.E-02 34695594.E-03 40316165.E-03 65694350.E-03 17302165.E-03 
5219501.E-02 28106928.E-03 38406055.E-03 58489273.E-03 23205243.E-03 
5621001.E-02 35606086.E-03 41754487.E-03 54853501.E-03 20065649.E-03 
6022501.E-02 33631192.E-03 42974457.E-03 54406741.E-03 24139384.E-03 
6424001.E-02 37113415.E-03 43682487.E-03 51366296.E-03 19570497.E-03 
6825501.E-02 29487991.E-03 34591312.E-03 44183561.E-03 17633384.E-03 
7227001.E-02 27064045.E-03 32295838.E-03 37608810.E-03 17949926.E-03 
7628501.E-02 26133816.E-03 30574061.E-03 38281348.E-03 15378646.E-03 
8030001.E-02 20954637.E-03 25933538.E-03 32029277.E-03 15845281.E-03 
8431501.E-02 18190379.E-03 22464090.E-03 29412265.E-03 13995810.E-03 
8833001.E-02 16656075.E-03 20140569.E-03 25390992.E-03 11101799.E-03 
9234501.E-02 11083050.E-03 13710078.E-03 17293856.E-03 86354953.E-04 
9636001.E-02 68301395.E-04 86740870.E-04 10758480.E-03 59422266.E-04 
1003750.E-01 52430786.E-04 66248136.E-04 82326616.E-04 44778140.E-04 
1043900.E-01 45034736.E-04 56843334.E-04 70461101.E-04 38999692.E-04 
1084050.E-01 36957582.E-04 43390026.E-04 63350400.E-04 37723027.E-04 
1124200.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1164350.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1204500.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1244650.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1284800.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1324950.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1365100.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1405250.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1445400.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1485550.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1525700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1565850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
