# Ic = 37.46 A, n = 25.41 , Tavg = 0.00 K, 21KAfter142KAnneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  28603.54        1.37569400e-01        7.95197000e-09    0.00   20.90
    1  28603.80        4.32188000e-01        2.48102700e-08    0.00   20.90
    2  28604.05        6.77562200e-01        3.17513700e-08    0.00   20.90
    3  28604.29        9.62329500e-01        1.48906700e-08    0.00   20.90
    4  28604.60        1.32820800e+00        3.83778700e-08    0.00   21.33
    5  28604.85        1.57326900e+00        6.01325700e-08    0.00   21.33
    6  28605.10        1.87979400e+00        1.98670000e-10    0.00   21.33
    7  28605.35        2.16535100e+00        5.52887000e-09    0.00   21.33
    8  28605.64        2.52902800e+00        3.30476700e-08    0.00   20.85
    9  28605.92        2.79048300e+00        8.81377000e-09    0.00   20.85
   10  28606.16        3.09366200e+00        1.50736700e-08    0.00   20.85
   11  28606.42        3.46303100e+00        2.31929700e-08    0.00   20.85
   12  28606.71        3.71630700e+00        3.42252700e-08    0.00   21.21
   13  28606.96        4.02802400e+00        7.40158700e-08    0.00   21.21
   14  28607.20        4.30863700e+00        4.63731700e-08    0.00   21.21
   15  28607.59        4.65435300e+00        1.78627700e-08    0.00   21.21
   16  28607.84        4.89949200e+00        9.92947000e-09    0.00   21.14
   17  28608.08        5.20311800e+00        3.06924700e-08    0.00   21.14
   18  28608.33        5.51748000e+00        3.26757700e-08    0.00   21.14
   19  28608.65        5.82318400e+00        4.84804700e-08    0.00   21.14
   20  28608.92        6.12146500e+00        5.15794700e-08    0.00   20.89
   21  28609.16        6.42631700e+00        1.66851700e-08    0.00   20.89
   22  28609.45        6.73083400e+00        2.82132700e-08    0.00   20.89
   23  28609.72        7.04912200e+00        1.03012700e-08    0.00   21.34
   24  28609.97        7.33510300e+00        3.11265700e-08    0.00   21.34
   25  28610.22        7.64333600e+00        3.99286700e-08    0.00   21.34
   26  28610.47        7.95880100e+00        7.82447000e-09    0.00   20.84
   27  28610.77        8.25421900e+00        2.75341700e-08    0.00   20.84
   28  28611.02        8.53875700e+00        5.78419700e-08    0.00   20.84
   29  28611.26        8.84362600e+00        5.75940700e-08    0.00   20.84
   30  28611.51        9.16403400e+00        5.86476700e-08    0.00   21.21
   31  28611.77        9.44945600e+00        5.72841700e-08    0.00   21.21
   32  28612.03        9.71215000e+00        5.90195700e-08    0.00   21.21
   33  28612.27        1.00151300e+01        5.25117700e-08    0.00   21.21
   34  28612.62        1.03643800e+01        3.37320700e-08    0.00   21.21
   35  28612.90        1.06597000e+01        7.51487000e-09    0.00   21.13
   36  28613.16        1.09301800e+01        2.95174700e-08    0.00   21.13
   37  28613.44        1.12494500e+01        1.69356700e-08    0.00   20.88
   38  28613.71        1.15440800e+01        1.87330700e-08    0.00   20.88
   39  28613.96        1.18180000e+01        3.86903700e-08    0.00   20.88
   40  28614.20        1.20854800e+01        5.83997700e-08    0.00   20.88
   41  28614.50        1.23853300e+01        7.64356700e-08    0.00   20.88
   42  28614.81        1.27375900e+01        4.37106700e-08    0.00   21.32
   43  28615.06        1.30136600e+01        2.48070700e-08    0.00   21.32
   44  28615.31        1.32644600e+01        2.97653700e-08    0.00   21.32
   45  28615.55        1.36249700e+01        2.49309700e-08    0.00   20.84
   46  28615.81        1.39323200e+01        5.13341700e-08    0.00   20.84
   47  28616.06        1.41795300e+01        3.72000700e-08    0.00   20.84
   48  28616.31        1.45220500e+01        2.47394700e-08    0.00   20.84
   49  28616.58        1.48273100e+01        3.47787700e-08    0.00   21.20
   50  28616.83        1.51009700e+01        6.95007000e-09    0.00   21.20
   51  28617.08        1.53796500e+01       -2.71863000e-09    0.00   21.20
   52  28617.32        1.56873000e+01        3.55224700e-08    0.00   21.20
   53  28617.70        1.60089500e+01        2.07714700e-08    0.00   21.14
   54  28617.96        1.62876700e+01        3.01302700e-08    0.00   21.14
   55  28618.20        1.65825000e+01        5.12032700e-08    0.00   21.14
   56  28618.60        1.69287200e+01        3.26714700e-08    0.00   20.88
   57  28618.87        1.72226000e+01        1.27141700e-08    0.00   20.88
   58  28619.12        1.74896600e+01        6.95007000e-09    0.00   20.88
   59  28619.42        1.77776700e+01        6.51627000e-09    0.00   20.88
   60  28619.69        1.81393600e+01        1.36438700e-08    0.00   21.33
   61  28619.93        1.83921500e+01        2.66594700e-08    0.00   21.33
   62  28620.18        1.86803400e+01        3.46547700e-08    0.00   21.33
   63  28620.44        1.90390500e+01        5.27667000e-09    0.00   20.83
   64  28620.74        1.93170900e+01        2.75891700e-08    0.00   20.83
   65  28620.98        1.95966700e+01        2.62256700e-08    0.00   20.83
   66  28621.23        1.98805300e+01        2.83948700e-08    0.00   20.83
   67  28621.47        2.02458600e+01        3.72579700e-08    0.00   21.20
   68  28621.75        2.05294700e+01        9.36727000e-09    0.00   21.20
   69  28622.00        2.07986500e+01       -4.01983000e-09    0.00   21.20
   70  28622.26        2.11017500e+01        2.82097700e-08    0.00   21.20
   71  28622.55        2.14277800e+01        2.36233700e-08    0.00   21.20
   72  28622.81        2.16986900e+01        6.57907000e-09    0.00   21.13
