# Ic = 38.43 A, n = 28.06 , Tavg = 0.00 K, Anneal190_00K___3600s
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  139778.64        9.41997500e-02        1.87796900e-09    0.00   21.03
    1  139778.89        3.70606000e-01       -6.79911100e-09    0.00   21.03
    2  139779.16        6.26582600e-01       -4.62984100e-09    0.00   21.03
    3  139779.49        9.89381200e-01        1.32201490e-08    0.00   20.88
    4  139779.74        1.30731400e+00        3.85076490e-08    0.00   20.88
    5  139779.98        1.54217500e+00        5.16285900e-09    0.00   20.88
    6  139780.25        1.89918600e+00       -3.30162910e-08    0.00   20.88
    7  139780.50        2.19137500e+00       -1.03318910e-08    0.00   21.27
    8  139780.74        2.50610800e+00       -1.69016410e-08    0.00   21.27
    9  139780.99        2.75473100e+00        1.63014900e-09    0.00   21.27
   10  139781.25        3.09650100e+00       -2.34094310e-08    0.00   21.27
   11  139781.67        3.41684200e+00       -5.63203610e-08    0.00   20.95
   12  139781.92        3.66192800e+00       -3.71688010e-08    0.00   20.95
   13  139782.16        3.97055900e+00       -1.78932910e-08    0.00   20.95
   14  139782.50        4.31417500e+00       -9.15423100e-09    0.00   21.21
   15  139782.75        4.60554200e+00        1.08030590e-08    0.00   21.21
   16  139782.99        4.86924500e+00       -3.05990110e-08    0.00   21.21
   17  139783.33        5.22550700e+00       -2.68182810e-08    0.00   21.03
   18  139783.62        5.52982100e+00       -1.58479710e-08    0.00   21.03
   19  139783.86        5.77668500e+00       -3.38839110e-08    0.00   21.03
   20  139784.11        6.08365000e+00       -5.10521310e-08    0.00   21.03
   21  139784.45        6.44840100e+00       -5.46469210e-08    0.00   20.89
   22  139784.70        6.71306100e+00       -4.33047410e-08    0.00   20.89
   23  139784.96        6.98990600e+00       -5.22917110e-08    0.00   20.89
   24  139785.20        7.29950900e+00       -2.81818210e-08    0.00   20.89
   25  139785.51        7.65034200e+00       -4.67755710e-08    0.00   21.26
   26  139785.76        7.89753100e+00       -4.07016110e-08    0.00   21.26
   27  139786.02        8.18179800e+00       -1.83891210e-08    0.00   21.26
   28  139786.32        8.56466200e+00       -4.51020110e-08    0.00   20.81
   29  139786.62        8.85147600e+00       -1.57850910e-08    0.00   20.81
   30  139786.87        9.09062600e+00       -3.82274100e-09    0.00   20.81
   31  139787.13        9.39812200e+00       -2.27263810e-08    0.00   20.81
   32  139787.44        9.74162900e+00       -2.60732610e-08    0.00   21.19
   33  139787.71        9.99108000e+00       -5.54513910e-08    0.00   21.19
   34  139787.95        1.02931700e+01       -8.32800410e-08    0.00   21.19
   35  139788.20        1.05969900e+01       -4.01425310e-08    0.00   21.19
   36  139788.52        1.09386800e+01       -2.11149310e-08    0.00   21.03
   37  139788.77        1.11858400e+01       -7.47888910e-08    0.00   21.03
   38  139789.02        1.14781400e+01       -5.87982610e-08    0.00   21.03
   39  139789.39        1.18351300e+01       -4.70842010e-08    0.00   20.87
   40  139789.68        1.20958600e+01       -9.22670210e-08    0.00   20.87
   41  139789.93        1.23670400e+01       -8.19165010e-08    0.00   20.87
   42  139790.17        1.26554000e+01       -6.15873310e-08    0.00   20.87
   43  139790.46        1.30180600e+01       -8.50774310e-08    0.00   21.27
   44  139790.74        1.32980800e+01       -1.09187331e-07    0.00   21.27
   45  139790.99        1.35692900e+01       -7.47888910e-08    0.00   21.27
   46  139791.24        1.38988600e+01       -9.18331610e-08    0.00   21.27
   47  139791.53        1.41848000e+01       -9.11513910e-08    0.00   20.80
   48  139791.79        1.44598900e+01       -9.07175410e-08    0.00   20.80
   49  139792.04        1.47657600e+01       -9.31347310e-08    0.00   20.80
   50  139792.32        1.51272300e+01       -5.43348210e-08    0.00   21.19
   51  139792.66        1.53858600e+01       -6.00970610e-08    0.00   21.19
   52  139792.92        1.56617600e+01       -1.07200981e-07    0.00   21.19
   53  139793.16        1.59672600e+01       -9.87718010e-08    0.00   21.19
   54  139793.54        1.62937500e+01       -8.48884510e-08    0.00   21.02
   55  139793.80        1.65620300e+01       -4.30524710e-08    0.00   21.02
   56  139794.04        1.68431800e+01       -4.81967410e-08    0.00   21.02
   57  139794.36        1.72328000e+01       -6.90217710e-08    0.00   20.87
   58  139794.62        1.74708400e+01       -9.53009610e-08    0.00   20.87
   59  139794.87        1.77661600e+01       -1.07324941e-07    0.00   20.87
   60  139795.11        1.80814500e+01       -1.33604131e-07    0.00   20.87
   61  139795.42        1.84087100e+01       -1.40855701e-07    0.00   21.25
   62  139795.67        1.86692000e+01       -1.23005681e-07    0.00   21.25
   63  139795.92        1.89747400e+01       -1.06767121e-07    0.00   21.25
   64  139796.16        1.92574000e+01       -1.21332241e-07    0.00   21.25
   65  139796.55        1.95982300e+01       -9.55488810e-08    0.00   20.79
