# Ic = 37.41 A, n = 25.03 , Tavg = 0.00 K, 21KAfter142KAnneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  28090.99        5.14223700e-02        7.86206200e-08    0.00   20.75
    1  28091.24        2.43320400e-01        5.68039200e-08    0.00   20.75
    2  28091.68        4.82179700e-01        6.04607200e-08    0.00   20.75
    3  28091.98        6.95471800e-01        5.66180200e-08    0.00   21.20
    4  28092.22        8.48335800e-01        5.96550200e-08    0.00   21.20
    5  28092.47        1.11893200e+00        6.27539200e-08    0.00   21.25
    6  28092.78        1.28611200e+00        2.27153200e-08    0.00   21.25
    7  28093.10        1.49411300e+00        3.23841200e-08    0.00   21.25
    8  28093.35        1.62245300e+00        2.82315200e-08    0.00   21.25
    9  28093.71        1.87323200e+00        5.45710200e-08    0.00   20.87
   10  28093.95        2.04680400e+00        6.19417200e-08    0.00   20.87
   11  28094.19        2.22603500e+00        2.88431200e-08    0.00   20.87
   12  28094.59        2.50328200e+00        4.27265200e-08    0.00   21.22
   13  28094.84        2.70285900e+00        6.46671200e-08    0.00   21.22
   14  28095.09        2.85491000e+00        5.76635200e-08    0.00   21.22
   15  28095.34        3.03084500e+00        5.87791200e-08    0.00   21.22
   16  28095.69        3.27959900e+00        4.26645200e-08    0.00   21.02
   17  28095.94        3.47948600e+00        2.72937200e-08    0.00   21.02
   18  28096.18        3.64349600e+00        5.06598200e-08    0.00   21.02
   19  28096.44        3.93585400e+00        3.67145200e-08    0.00   20.81
   20  28096.75        4.09751500e+00        4.53916200e-08    0.00   20.81
   21  28097.01        4.26652900e+00        4.17968200e-08    0.00   20.81
   22  28097.25        4.45730200e+00        6.96254200e-08    0.00   20.81
   23  28097.62        4.69077000e+00        5.28291200e-08    0.00   20.95
   24  28097.88        4.87773600e+00        5.97088200e-08    0.00   20.95
   25  28098.13        5.04842100e+00        7.08650200e-08    0.00   20.95
   26  28098.39        5.28189500e+00        7.26624200e-08    0.00   20.95
   27  28098.69        5.51527100e+00        5.76015200e-08    0.00   20.75
   28  28098.95        5.70597800e+00        5.32629200e-08    0.00   20.75
   29  28099.19        5.87267000e+00        4.84905200e-08    0.00   20.75
   30  28099.55        6.11755900e+00        4.68181200e-08    0.00   21.22
   31  28099.81        6.30690100e+00        2.63087200e-08    0.00   21.22
   32  28100.07        6.46465000e+00        2.51960200e-08    0.00   21.22
   33  28100.31        6.67020700e+00        4.60210200e-08    0.00   21.22
   34  28100.67        6.92437900e+00        6.98830200e-08    0.00   20.74
   35  28100.92        7.12703100e+00        6.20736200e-08    0.00   20.74
   36  28101.18        7.27057100e+00        5.47601200e-08    0.00   20.74
   37  28101.46        7.48885800e+00        3.64142200e-08    0.00   20.74
   38  28101.75        7.72229600e+00        3.61663200e-08    0.00   21.20
