# Ic = 40.54 A, n = 27.75 , Tavg = 0.00 K, 21KbeforeIrradiation
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  10966.62        7.89622200e-02       -2.81945546e-08    0.00   21.12
    1  10966.86        3.75854800e-01       -1.76580096e-08    0.00   21.12
    2  10967.12        6.20947100e-01       -2.19346076e-08    0.00   21.12
    3  10967.46        9.71605800e-01       -3.34008476e-08    0.00   20.90
    4  10967.72        1.24591200e+00       -2.82565346e-08    0.00   20.90
    5  10967.96        1.51982500e+00       -5.38603360e-09    0.00   20.90
    6  10968.22        1.82928000e+00       -5.23666276e-08    0.00   20.90
    7  10968.57        2.17491100e+00        1.18381140e-09    0.00   20.89
    8  10968.83        2.48228900e+00        3.88054744e-08    0.00   20.89
    9  10969.08        2.73132700e+00        3.76278604e-08    0.00   20.89
   10  10969.43        3.07621200e+00        5.39904954e-08    0.00   21.12
   11  10969.70        3.36302500e+00        2.87647674e-08    0.00   21.12
   12  10969.95        3.63320100e+00       -2.63971436e-08    0.00   21.12
   13  10970.19        3.94516800e+00       -2.48476516e-08    0.00   21.12
   14  10970.49        4.24156600e+00       -4.56108436e-08    0.00   20.75
   15  10970.74        4.56757500e+00       -4.42472906e-08    0.00   20.75
   16  10970.99        4.84299900e+00        1.46953804e-08    0.00   20.75
   17  10971.25        5.15138300e+00        6.20416540e-09    0.00   20.75
   18  10971.56        5.49780800e+00        2.92608364e-08    0.00   21.14
   19  10971.83        5.75276500e+00       -4.74695956e-08    0.00   21.14
   20  10972.08        6.05678900e+00       -6.17248626e-08    0.00   21.14
   21  10972.34        6.43225700e+00        5.95699040e-09    0.00   20.91
   22  10972.65        6.71486500e+00        4.52521324e-08    0.00   20.91
   23  10972.90        6.94995300e+00       -5.88113560e-09    0.00   20.91
   24  10973.14        7.27555000e+00       -9.35199960e-09    0.00   20.91
   25  10973.39        7.62178700e+00        3.84963424e-08    0.00   20.72
   26  10973.65        7.90555100e+00       -4.45560260e-09    0.00   20.72
   27  10973.89        8.18731200e+00        2.40550684e-08    0.00   20.72
   28  10974.13        8.48398800e+00        8.99399640e-09    0.00   20.72
   29  10974.51        8.78692300e+00        3.70088294e-08    0.00   21.28
   30  10974.76        9.07154500e+00       -1.46822556e-08    0.00   21.28
   31  10975.01        9.36932300e+00       -3.95361226e-08    0.00   21.28
   32  10975.25        9.67667800e+00       -8.85616260e-09    0.00   21.28
   33  10975.53        1.00111700e+01       -2.13760656e-08    0.00   20.79
   34  10975.77        1.03054500e+01       -7.82114676e-08    0.00   20.79
   35  10976.02        1.05719600e+01       -4.67877496e-08    0.00   20.79
   36  10976.27        1.08587300e+01       -8.94297966e-08    0.00   20.79
   37  10976.60        1.11897000e+01       -6.02993286e-08    0.00   21.31
   38  10976.84        1.14651500e+01        1.04195304e-08    0.00   21.31
   39  10977.09        1.17580100e+01       -1.04676346e-08    0.00   21.31
   40  10977.40        1.20994600e+01       -3.08589586e-08    0.00   20.86
   41  10977.66        1.23757000e+01       -1.48681766e-08    0.00   20.86
   42  10977.91        1.26485900e+01       -4.57340686e-08    0.00   20.86
   43  10978.17        1.29543100e+01        9.17996340e-09    0.00   20.86
   44  10978.44        1.32671400e+01        2.63483464e-08    0.00   20.91
   45  10978.73        1.35244100e+01       -2.53427406e-08    0.00   20.91
   46  10978.98        1.38483200e+01       -4.26970626e-08    0.00   20.91
   47  10979.22        1.41239500e+01       -9.84710600e-10    0.00   20.91
   48  10979.48        1.44449500e+01       -3.06729966e-08    0.00   21.12
   49  10979.74        1.47544100e+01       -6.93476360e-09    0.00   21.12
   50  10979.99        1.50447800e+01       -7.66619486e-08    0.00   21.12
   51  10980.23        1.53249700e+01       -4.44944746e-08    0.00   21.12
   52  10980.52        1.56845400e+01       -5.32336146e-08    0.00   21.00
   53  10980.82        1.59740300e+01       -4.53621906e-08    0.00   21.00
   54  10981.07        1.62216500e+01       -2.98052806e-08    0.00   21.00
   55  10981.34        1.65992100e+01        5.60986114e-08    0.00   21.00
   56  10981.64        1.68778800e+01       -9.47593260e-09    0.00   21.21
   57  10981.92        1.71580200e+01       -2.72014260e-09    0.00   21.21
   58  10982.17        1.74923800e+01        4.57479984e-08    0.00   21.21
   59  10982.57        1.77790600e+01        3.26702774e-08    0.00   21.21
   60  10982.81        1.80958800e+01       -8.42227660e-09    0.00   21.21
   61  10983.06        1.83364800e+01       -1.88348696e-08    0.00   21.21
   62  10983.35        1.87135300e+01       -6.68071496e-08    0.00   20.74
   63  10983.71        1.89938700e+01       -4.97006996e-08    0.00   20.74
   64  10983.96        1.92339400e+01       -1.23254560e-09    0.00   20.74
   65  10984.21        1.95354100e+01        2.39932024e-08    0.00   20.74
   66  10984.52        1.99112100e+01       -4.93288116e-08    0.00   21.10
   67  10984.78        2.01952600e+01       -9.84626600e-10    0.00   21.10
   68  10985.03        2.04358500e+01        6.41560644e-08    0.00   21.10
   69  10985.27        2.07722000e+01        3.11208714e-08    0.00   21.10
   70  10985.53        2.10854000e+01        5.44252474e-08    0.00   20.92
   71  10985.82        2.13355700e+01        5.33096124e-08    0.00   20.92
   72  10986.07        2.17040600e+01        2.22577704e-08    0.00   20.92
   73  10986.37        2.20288800e+01        3.78766614e-08    0.00   20.92
   74  10986.78        2.23256000e+01       -9.28990960e-09    0.00   21.21
   75  10987.03        2.25438900e+01       -3.24083466e-08    0.00   21.21
   76  10987.30        2.28928400e+01        3.22999540e-09    0.00   21.21
   77  10987.56        2.31911500e+01        1.74853314e-08    0.00   20.88
   78  10987.80        2.34830900e+01       -2.34832666e-08    0.00   20.88
