# Ic = 37.47 A, n = 25.39 , Tavg = 0.00 K, 21KAfter142KAnneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  28295.21        5.69302300e-02        1.62820000e-08    0.00   21.28
    1  28295.54        4.03658300e-01        1.22533000e-08    0.00   20.89
    2  28295.80        6.81886300e-01        2.36575000e-08    0.00   20.89
    3  28296.04        9.55453800e-01        1.90090000e-08    0.00   20.89
    4  28296.29        1.23971700e+00        6.05540000e-09    0.00   20.89
    5  28296.65        1.57587500e+00        2.67565000e-08    0.00   21.03
    6  28296.90        1.85325600e+00        4.87591000e-08    0.00   21.03
    7  28297.15        2.15564500e+00        5.22299000e-08    0.00   21.03
    8  28297.44        2.52801600e+00        1.55382000e-08    0.00   21.03
    9  28297.74        2.78723400e+00       -6.27850000e-09    0.00   21.22
   10  28298.01        3.06852600e+00       -1.77510000e-08    0.00   21.22
   11  28298.26        3.37483700e+00        1.16841000e-08    0.00   21.22
   12  28298.68        3.68957200e+00        3.90157000e-08    0.00   20.81
   13  28298.96        3.96942800e+00        2.90990000e-08    0.00   20.81
   14  28299.20        4.27598600e+00       -1.14680000e-09    0.00   20.81
   15  28299.46        4.57553700e+00        2.60621000e-08    0.00   21.30
   16  28299.71        4.89963100e+00        5.28371000e-08    0.00   21.30
   17  28299.99        5.17761100e+00        4.26105000e-08    0.00   21.30
   18  28300.24        5.46717800e+00        4.84366000e-08    0.00   21.30
   19  28300.50        5.76342800e+00        3.95735000e-08    0.00   20.89
   20  28300.84        6.11528600e+00        2.63720000e-08    0.00   20.89
   21  28301.10        6.39389600e+00        3.63506000e-08    0.00   20.89
   22  28301.34        6.68406800e+00        2.06699000e-08    0.00   20.89
   23  28301.65        7.02323200e+00        3.87058000e-08    0.00   21.30
   24  28301.91        7.31500900e+00        6.30636000e-08    0.00   21.30
   25  28302.15        7.59645300e+00        4.52756000e-08    0.00   21.30
   26  28302.48        7.89260000e+00        2.53183000e-08    0.00   21.30
   27  28302.80        8.23265800e+00        3.85819000e-08    0.00   21.21
   28  28303.04        8.50719200e+00        4.62673000e-08    0.00   21.21
   29  28303.28        8.78738600e+00        5.49444000e-08    0.00   21.21
   30  28303.54        9.15125500e+00        1.36042000e-08    0.00   20.82
   31  28303.81        9.42419900e+00        1.43470000e-08    0.00   20.82
   32  28304.05        9.70381300e+00        1.99858000e-08    0.00   20.82
   33  28304.29        9.98215200e+00        3.12640000e-09    0.00   20.82
   34  28304.63        1.03285300e+01       -2.07980000e-09    0.00   21.30
   35  28304.88        1.06191500e+01        2.77942000e-08    0.00   21.30
   36  28305.13        1.08829900e+01        1.05020000e-08    0.00   21.30
   37  28305.44        1.11773600e+01        2.15343000e-08    0.00   21.30
   38  28305.80        1.15167000e+01        3.05212000e-08    0.00   20.89
   39  28306.05        1.17865800e+01        4.62640000e-08    0.00   20.89
   40  28306.29        1.20358900e+01        9.20040000e-09    0.00   20.89
   41  28306.60        1.23988600e+01        5.10980000e-09    0.00   20.89
   42  28306.88        1.26957400e+01       -9.26940000e-09    0.00   21.31
   43  28307.13        1.29826000e+01       -4.06320000e-09    0.00   21.31
   44  28307.38        1.32382800e+01        1.99848000e-08    0.00   21.31
   45  28307.73        1.36002500e+01        1.60801000e-08    0.00   20.84
   46  28308.00        1.38736100e+01       -1.66449000e-08    0.00   20.84
   47  28308.25        1.41267000e+01        1.15556000e-08    0.00   20.84
   48  28308.59        1.44892700e+01        1.44066000e-08    0.00   20.81
   49  28308.87        1.47814700e+01       -1.09428000e-08    0.00   20.81
   50  28309.13        1.50686900e+01        5.04780000e-09    0.00   20.81
   51  28309.43        1.53288400e+01        2.63067000e-08    0.00   20.81
   52  28309.70        1.56914600e+01        1.54600000e-08    0.00   21.30
   53  28309.96        1.59721200e+01        3.60982000e-08    0.00   21.30
   54  28310.20        1.62481300e+01        1.17399000e-08    0.00   21.30
   55  28310.65        1.65939500e+01        1.92393000e-08    0.00   20.88
   56  28310.91        1.68875900e+01        4.18618000e-08    0.00   20.88
   57  28311.16        1.72139700e+01        2.80404000e-08    0.00   20.88
   58  28311.43        1.75263200e+01        2.81490000e-09    0.00   20.88
   59  28311.75        1.78051700e+01       -1.31758000e-08    0.00   21.06
   60  28312.00        1.81455600e+01        2.14086000e-08    0.00   21.06
   61  28312.25        1.83651100e+01       -1.10685000e-08    0.00   21.06
   62  28312.62        1.87106100e+01        4.21716000e-08    0.00   21.20
   63  28312.87        1.89947200e+01        4.86795000e-08    0.00   21.20
   64  28313.11        1.92588300e+01        3.88868000e-08    0.00   21.20
   65  28313.36        1.95591000e+01        3.96305000e-08    0.00   21.20
