# Ic = 37.21 A, n = 25.21 , Tavg = 0.00 K, 21K_step2_unknownFluence
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  24393.86        1.21702300e-01        2.57766400e-09    0.00   20.79
    1  24394.10        5.72194000e-01        3.49930240e-08    0.00   20.79
    2  24394.40        1.08327700e+00        8.28413340e-08    0.00   20.79
    3  24394.80        1.61349800e+00        5.01160640e-08    0.00   21.31
    4  24395.05        2.05238600e+00        5.01160640e-08    0.00   21.31
    5  24395.30        2.56625300e+00        9.82122840e-08    0.00   21.31
    6  24395.63        3.10572000e+00        7.94324540e-08    0.00   21.11
    7  24395.88        3.58328800e+00        3.84019140e-08    0.00   21.11
    8  24396.14        4.08434500e+00        7.78829540e-08    0.00   21.11
    9  24396.44        4.63096100e+00        9.47414240e-08    0.00   20.84
   10  24396.71        5.07319300e+00        1.10732184e-07    0.00   20.84
   11  24396.96        5.58034500e+00        1.06083704e-07    0.00   20.84
   12  24397.21        6.09014300e+00        8.51345740e-08    0.00   20.84
   13  24397.50        6.63382300e+00        6.32557540e-08    0.00   21.22
   14  24397.75        7.12372200e+00        7.48459540e-08    0.00   21.22
   15  24397.99        7.62463800e+00        1.15647140e-08    0.00   21.22
   16  24398.24        8.12331900e+00        3.61706440e-08    0.00   21.22
   17  24398.60        8.63030200e+00        7.75110840e-08    0.00   21.22
   18  24398.86        9.10235900e+00        5.61280940e-08    0.00   21.18
   19  24399.11        9.59321300e+00        7.63334640e-08    0.00   21.18
   20  24399.46        1.01355600e+01        1.01930814e-07    0.00   20.82
   21  24399.75        1.06532000e+01        8.85428340e-08    0.00   20.82
   22  24400.00        1.11024700e+01        5.01154440e-08    0.00   20.82
   23  24400.25        1.15767700e+01        1.06826824e-07    0.00   20.82
   24  24400.52        1.21017600e+01        1.02736174e-07    0.00   21.31
   25  24400.78        1.25929300e+01        1.09429974e-07    0.00   21.31
   26  24401.02        1.30717200e+01        4.90617940e-08    0.00   21.31
   27  24401.27        1.35858900e+01        7.72136400e-09    0.00   21.31
   28  24401.58        1.41096000e+01        7.54031440e-08    0.00   21.22
   29  24401.83        1.46165800e+01        6.88952840e-08    0.00   21.22
   30  24402.08        1.50774000e+01        3.15835240e-08    0.00   21.22
   31  24402.33        1.56160300e+01        7.68286740e-08    0.00   21.22
   32  24402.60        1.60921700e+01        1.70802840e-08    0.00   21.04
   33  24402.86        1.65754900e+01        4.63966640e-08    0.00   21.04
   34  24403.10        1.70739900e+01        1.05277334e-07    0.00   21.04
   35  24403.40        1.76250600e+01        4.97435640e-08    0.00   21.04
   36  24403.70        1.81205200e+01        9.41829740e-08    0.00   20.80
   37  24403.95        1.85637000e+01        1.27775954e-07    0.00   20.80
   38  24404.20        1.90689100e+01        3.85872240e-08    0.00   20.80
   39  24404.50        1.96113100e+01        4.21200640e-08    0.00   20.83
   40  24404.75        2.00786500e+01        1.42651064e-07    0.00   20.83
   41  24405.01        2.05843500e+01        1.11599264e-07    0.00   20.83
   42  24405.25        2.10837000e+01        1.11104114e-07    0.00   20.83
   43  24405.52        2.16287400e+01        5.49514440e-08    0.00   21.15
   44  24405.78        2.20918700e+01        7.52194840e-08    0.00   21.15
   45  24406.02        2.25756200e+01        9.68503940e-08    0.00   21.15
   46  24406.27        2.30776600e+01        5.47042040e-08    0.00   21.15
   47  24406.64        2.36155300e+01        8.69336440e-08    0.00   20.84
   48  24406.90        2.40865200e+01        8.70576040e-08    0.00   20.84
   49  24407.14        2.45912300e+01        3.54904940e-08    0.00   20.84
   50  24407.41        2.51361900e+01        6.73480640e-08    0.00   21.23
   51  24407.72        2.56024600e+01        7.32981140e-08    0.00   21.23
   52  24407.97        2.60651100e+01        2.38383140e-08    0.00   21.23
   53  24408.23        2.65466700e+01        7.75127340e-08    0.00   21.23
   54  24408.49        2.71062100e+01        1.29513704e-07    0.00   20.79
   55  24408.73        2.75963800e+01        1.07944764e-07    0.00   20.79
   56  24408.98        2.80854000e+01        1.32984564e-07    0.00   20.79
   57  24409.22        2.85850800e+01        7.80705440e-08    0.00   20.79
   58  24409.49        2.90948500e+01        4.94359240e-08    0.00   20.82
   59  24409.74        2.95786900e+01        9.59207040e-08    0.00   20.82
   60  24409.99        3.00771700e+01        6.76579640e-08    0.00   20.82
   61  24410.23        3.05876800e+01        1.43707054e-07    0.00   20.82
   62  24410.47        3.11227200e+01        7.59632440e-08    0.00   21.10
   63  24410.72        3.16312200e+01        1.10485934e-07    0.00   21.10
   64  24410.98        3.21111700e+01        1.26724614e-07    0.00   21.10
   65  24411.22        3.25917100e+01        5.51388440e-08    0.00   21.10
   66  24411.46        3.31248000e+01        1.23875174e-07    0.00   20.84
   67  24411.71        3.36283000e+01        1.15508354e-07    0.00   20.84
   68  24411.95        3.41018700e+01        1.79223524e-07    0.00   20.84
   69  24412.20        3.46031600e+01        1.43275274e-07    0.00   20.84
   70  24412.49        3.51553800e+01        1.39928364e-07    0.00   20.84
   71  24412.74        3.56214900e+01        2.29984934e-07    0.00   21.26
   72  24412.99        3.60947800e+01        1.83190224e-07    0.00   21.26
   73  24413.23        3.66042700e+01        2.14242084e-07    0.00   21.26
   74  24413.56        3.71417500e+01        3.63551284e-07    0.00   21.16
   75  24413.81        3.76511300e+01        4.23547674e-07    0.00   21.16
   76  24414.05        3.81308200e+01        5.15587594e-07    0.00   21.16
   77  24414.41        3.86925400e+01        5.89963284e-07    0.00   21.16
   78  24414.73        3.91719500e+01        8.34101484e-07    0.00   21.14
   79  24414.98        3.95965400e+01        9.45417104e-07    0.00   21.14
   80  24415.22        4.00712700e+01        1.25599759e-06    0.00   21.14
   81  24415.47        4.06270600e+01        1.54680654e-06    0.00   21.09
   82  24415.72        4.11273700e+01        2.87230531e-06    0.00   21.09
   83  24415.98        4.15931900e+01        3.00897064e-06    0.00   21.09
   84  24416.22        4.20935400e+01        4.68025438e-06    0.00   21.09
   85  24416.50        4.26282400e+01        6.07950902e-06    0.00   20.86
   86  24416.75        4.30851900e+01        8.02406141e-06    0.00   20.86
   87  24416.99        4.35839900e+01        1.06617951e-05    0.00   20.86
   88  24417.24        4.40773100e+01        1.37085939e-05    0.00   20.86
   89  24417.49        4.46050700e+01        1.96947825e-05    0.00   21.13
   90  24417.74        4.51123500e+01        2.75191037e-05    0.00   21.13
