#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
        1251.40             0.00           233.33             0.00             0.00             0.00            0.00
        1252.00             0.00           233.21             0.00             0.00             0.00            0.00
        1253.05             0.00           233.05             0.00             0.00             0.00            0.00
        1254.02             0.00           232.92             0.00             0.00             0.00            0.00
        1255.05             0.00           232.83             0.00             0.00             0.00            0.00
        1256.09             0.00           232.72             0.00             0.00             0.00            0.00
        1257.16             0.00           232.59             0.00             0.00             0.00            0.00
        1258.07             0.00           232.50             0.00             0.00             0.00            0.00
        1259.18             0.00           232.36             0.00             0.00             0.00            0.00
        1260.25             0.00           232.14             0.00             0.00             0.00            0.00
        1261.26             0.00           232.11             0.00             0.00             0.00            0.00
        1262.09             0.00           232.00             0.00             0.00             0.00            0.00
        1262.99             0.00           231.95             0.00             0.00             0.00            0.00
        1264.06             0.00           231.69             0.00             0.00             0.00            0.00
        1265.09             0.00           231.64             0.00             0.00             0.00            0.00
        1266.28             0.00           231.54             0.00             0.00             0.00            0.00
        1267.04             0.00           231.49             0.00             0.00             0.00            0.00
        1268.01             0.00           231.39             0.00             0.00             0.00            0.00
        1269.09             0.00           231.16             0.00             0.00             0.00            0.00
        1270.02             0.00           231.06             0.00             0.00             0.00            0.00
        1271.20             0.00           230.86             0.00             0.00             0.00            0.00
        1271.95             0.00           230.81             0.00             0.00             0.00            0.00
        1273.31             0.00           230.72             0.00             0.00             0.00            0.00
        1274.04             0.00           230.59             0.00             0.00             0.00            0.00
        1275.06             0.00           230.47             0.00             0.00             0.00            0.00
        1276.15             0.00           230.29             0.00             0.00             0.00            0.00
        1277.07             0.00           230.26             0.00             0.00             0.00            0.00
        1278.33             0.00           230.05             0.00             0.00             0.00            0.00
        1279.06             0.00           229.97             0.00             0.00             0.00            0.00
        1280.04             0.00           229.82             0.00             0.00             0.00            0.00
        1281.03             0.00           229.75             0.00             0.00             0.00            0.00
        1282.05             0.00           229.67             0.00             0.00             0.00            0.00
        1283.11             0.00           229.46             0.00             0.00             0.00            0.00
        1284.26             0.00           229.36             0.00             0.00             0.00            0.00
        1285.09             0.00           229.30             0.00             0.00             0.00            0.00
        1285.96             0.00           229.09             0.00             0.00             0.00            0.00
        1287.15             0.00           229.02             0.00             0.00             0.00            0.00
        1288.04             0.00           228.90             0.00             0.00             0.00            0.00
        1289.09             0.00           228.76             0.00             0.00             0.00            0.00
        1290.10             0.00           228.65             0.00             0.00             0.00            0.00
        1291.10             0.00           228.47             0.00             0.00             0.00            0.00
        1292.10             0.00           228.41             0.00             0.00             0.00            0.00
        1293.06             0.00           228.29             0.00             0.00             0.00            0.00
        1294.07             0.00           228.16             0.00             0.00             0.00            0.00
        1295.24             0.00           228.02             0.00             0.00             0.00            0.00
        1296.08             0.00           227.97             0.00             0.00             0.00            0.00
        1297.18             0.00           227.77             0.00             0.00             0.00            0.00
        1298.04             0.00           227.70             0.00             0.00             0.00            0.00
        1299.05             0.00           227.58             0.00             0.00             0.00            0.00
        1300.09             0.00           227.35             0.00             0.00             0.00            0.00
        1301.00             0.00           227.27             0.00             0.00             0.00            0.00
        1302.11             0.00           227.17             0.00             0.00             0.00            0.00
        1303.08             0.00           227.11             0.00             0.00             0.00            0.00
        1304.07             0.00           227.05             0.00             0.00             0.00            0.00
        1305.12             0.00           226.84             0.00             0.00             0.00            0.00
        1306.09             0.00           226.82             0.00             0.00             0.00            0.00
        1307.07             0.00           226.59             0.00             0.00             0.00            0.00
        1308.12             0.00           226.49             0.00             0.00             0.00            0.00
        1308.99             0.00           226.40             0.00             0.00             0.00            0.00
        1310.10             0.00           226.26             0.00             0.00             0.00            0.00
        1310.93             0.00           226.19             0.00             0.00             0.00            0.00
        1312.11             0.00           226.02             0.00             0.00             0.00            0.00
        1313.25             0.00           225.83             0.00             0.00             0.00            0.00
        1314.08             0.00           225.82             0.00             0.00             0.00            0.00
        1315.08             0.00           225.69             0.00             0.00             0.00            0.00
        1316.05             0.00           225.56             0.00             0.00             0.00            0.00
        1317.18             0.00           225.47             0.00             0.00             0.00            0.00
        1318.01             0.00           225.27             0.00             0.00             0.00            0.00
        1319.24             0.00           225.15             0.00             0.00             0.00            0.00
        1320.13             0.00           224.94             0.00             0.00             0.00            0.00
        1321.00             0.00           224.92             0.00             0.00             0.00            0.00
        1322.11             0.00           224.83             0.00             0.00             0.00            0.00
        1322.98             0.00           224.69             0.00             0.00             0.00            0.00
        1324.05             0.00           224.59             0.00             0.00             0.00            0.00
        1325.06             0.00           224.50             0.00             0.00             0.00            0.00
        1326.08             0.00           224.36             0.00             0.00             0.00            0.00
        1327.00             0.00           224.24             0.00             0.00             0.00            0.00
        1328.10             0.00           224.15             0.00             0.00             0.00            0.00
        1329.15             0.00           223.99             0.00             0.00             0.00            0.00
        1330.08             0.00           223.87             0.00             0.00             0.00            0.00
        1331.09             0.00           223.73             0.00             0.00             0.00            0.00
        1332.20             0.00           223.63             0.00             0.00             0.00            0.00
        1332.93             0.00           223.47             0.00             0.00             0.00            0.00
        1334.09             0.00           223.38             0.00             0.00             0.00            0.00
        1335.05             0.00           223.35             0.00             0.00             0.00            0.00
        1336.33             0.00           223.16             0.00             0.00             0.00            0.00
        1337.04             0.00           223.05             0.00             0.00             0.00            0.00
        1338.25             0.00           222.94             0.00             0.00             0.00            0.00
        1339.06             0.00           222.77             0.00             0.00             0.00            0.00
        1339.99             0.00           222.76             0.00             0.00             0.00            0.00
        1341.21             0.00           222.50             0.00             0.00             0.00            0.00
        1342.29             0.00           222.41             0.00             0.00             0.00            0.00
        1343.00             0.00           222.29             0.00             0.00             0.00            0.00
        1344.29             0.00           222.22             0.00             0.00             0.00            0.00
        1345.10             0.00           222.02             0.00             0.00             0.00            0.00
        1346.13             0.00           221.95             0.00             0.00             0.00            0.00
        1347.16             0.00           221.86             0.00             0.00             0.00            0.00
        1348.22             0.00           221.80             0.00             0.00             0.00            0.00
        1348.94             0.00           221.62             0.00             0.00             0.00            0.00
        1349.99             0.00           221.53             0.00             0.00             0.00            0.00
        1351.07             0.00           221.39             0.00             0.00             0.00            0.00
        1352.13             0.00           221.19             0.00             0.00             0.00            0.00
        1352.99             0.00           221.20             0.00             0.00             0.00            0.00
        1354.28             0.00           221.06             0.00             0.00             0.00            0.00
        1355.00             0.00           220.92             0.00             0.00             0.00            0.00
        1356.22             0.00           220.79             0.00             0.00             0.00            0.00
        1356.94             0.00           220.65             0.00             0.00             0.00            0.00
        1358.23             0.00           220.52             0.00             0.00             0.00            0.00
        1359.08             0.00           220.48             0.00             0.00             0.00            0.00
        1360.27             0.00           220.33             0.00             0.00             0.00            0.00
        1361.09             0.00           220.22             0.00             0.00             0.00            0.00
        1362.20             0.00           220.11             0.00             0.00             0.00            0.00
        1362.99             0.00           219.98             0.00             0.00             0.00            0.00
        1364.22             0.00           219.84             0.00             0.00             0.00            0.00
        1364.94             0.00           219.74             0.00             0.00             0.00            0.00
        1366.23             0.00           219.62             0.00             0.00             0.00            0.00
        1367.07             0.00           219.50             0.00             0.00             0.00            0.00
        1368.12             0.00           219.36             0.00             0.00             0.00            0.00
        1368.97             0.00           219.36             0.00             0.00             0.00            0.00
        1370.03             0.00           219.17             0.00             0.00             0.00            0.00
        1370.93             0.00           218.97             0.00             0.00             0.00            0.00
        1372.07             0.00           218.92             0.00             0.00             0.00            0.00
        1373.06             0.00           218.80             0.00             0.00             0.00            0.00
        1374.05             0.00           218.64             0.00             0.00             0.00            0.00
        1375.08             0.00           218.67             0.00             0.00             0.00            0.00
        1376.09             0.00           218.49             0.00             0.00             0.00            0.00
        1376.98             0.00           218.36             0.00             0.00             0.00            0.00
        1377.94             0.00           218.23             0.00             0.00             0.00            0.00
        1378.94             0.00           218.11             0.00             0.00             0.00            0.00
        1380.08             0.00           217.96             0.00             0.00             0.00            0.00
        1380.95             0.00           217.91             0.00             0.00             0.00            0.00
        1382.07             0.00           217.76             0.00             0.00             0.00            0.00
        1382.96             0.00           217.65             0.00             0.00             0.00            0.00
        1384.08             0.00           217.44             0.00             0.00             0.00            0.00
        1385.03             0.00           217.36             0.00             0.00             0.00            0.00
        1386.05             0.00           217.31             0.00             0.00             0.00            0.00
        1386.99             0.00           217.27             0.00             0.00             0.00            0.00
        1388.08             0.00           217.00             0.00             0.00             0.00            0.00
        1388.94             0.00           216.97             0.00             0.00             0.00            0.00
        1389.94             0.00           216.90             0.00             0.00             0.00            0.00
        1390.95             0.00           216.64             0.00             0.00             0.00            0.00
        1391.96             0.00           216.51             0.00             0.00             0.00            0.00
        1392.97             0.00           216.43             0.00             0.00             0.00            0.00
        1394.12             0.00           216.47             0.00             0.00             0.00            0.00
        1394.93             0.00           216.23             0.00             0.00             0.00            0.00
        1396.05             0.00           216.17             0.00             0.00             0.00            0.00
        1396.94             0.00           216.03             0.00             0.00             0.00            0.00
        1398.06             0.00           215.97             0.00             0.00             0.00            0.00
        1398.96             0.00           215.75             0.00             0.00             0.00            0.00
        1400.11             0.00           215.74             0.00             0.00             0.00            0.00
        1400.97             0.00           215.59             0.00             0.00             0.00            0.00
        1402.09             0.00           215.42             0.00             0.00             0.00            0.00
        1403.03             0.00           215.36             0.00             0.00             0.00            0.00
        1404.13             0.00           215.07             0.00             0.00             0.00            0.00
        1405.06             0.00           215.10             0.00             0.00             0.00            0.00
        1406.10             0.00           214.90             0.00             0.00             0.00            0.00
        1407.04             0.00           214.77             0.00             0.00             0.00            0.00
        1408.07             0.00           214.74             0.00             0.00             0.00            0.00
        1409.08             0.00           214.66             0.00             0.00             0.00            0.00
        1409.99             0.00           214.62             0.00             0.00             0.00            0.00
        1411.09             0.00           214.42             0.00             0.00             0.00            0.00
        1412.04             0.00           214.24             0.00             0.00             0.00            0.00
        1413.04             0.00           214.23             0.00             0.00             0.00            0.00
        1414.09             0.00           214.03             0.00             0.00             0.00            0.00
        1414.94             0.00           213.89             0.00             0.00             0.00            0.00
        1416.07             0.00           213.86             0.00             0.00             0.00            0.00
        1416.95             0.00           213.75             0.00             0.00             0.00            0.00
        1417.97             0.00           213.70             0.00             0.00             0.00            0.00
        1418.97             0.00           213.47             0.00             0.00             0.00            0.00
        1420.21             0.00           213.36             0.00             0.00             0.00            0.00
        1420.97             0.00           213.14             0.00             0.00             0.00            0.00
        1422.07             0.00           213.06             0.00             0.00             0.00            0.00
        1422.99             0.00           213.03             0.00             0.00             0.00            0.00
        1424.08             0.00           212.88             0.00             0.00             0.00            0.00
        1425.05             0.00           212.84             0.00             0.00             0.00            0.00
        1426.10             0.00           212.60             0.00             0.00             0.00            0.00
        1426.95             0.00           212.54             0.00             0.00             0.00            0.00
        1428.02             0.00           212.34             0.00             0.00             0.00            0.00
        1428.96             0.00           212.32             0.00             0.00             0.00            0.00
        1430.08             0.00           212.16             0.00             0.00             0.00            0.00
        1430.98             0.00           212.03             0.00             0.00             0.00            0.00
        1432.13             0.00           211.83             0.00             0.00             0.00            0.00
        1432.99             0.00           211.81             0.00             0.00             0.00            0.00
        1434.04             0.00           211.63             0.00             0.00             0.00            0.00
        1434.94             0.00           211.60             0.00             0.00             0.00            0.00
        1435.95             0.00           211.45             0.00             0.00             0.00            0.00
        1437.12             0.00           211.42             0.00             0.00             0.00            0.00
        1438.08             0.00           211.26             0.00             0.00             0.00            0.00
        1439.21             0.00           211.07             0.00             0.00             0.00            0.00
        1440.04             0.00           210.96             0.00             0.00             0.00            0.00
        1441.21             0.00           210.87             0.00             0.00             0.00            0.00
        1441.99             0.00           210.75             0.00             0.00             0.00            0.00
        1442.94             0.00           210.79             0.00             0.00             0.00            0.00
        1444.06             0.00           210.54             0.00             0.00             0.00            0.00
        1445.10             0.00           210.42             0.00             0.00             0.00            0.00
        1445.96             0.00           210.27             0.00             0.00             0.00            0.00
        1446.97             0.00           210.22             0.00             0.00             0.00            0.00
        1448.09             0.00           210.02             0.00             0.00             0.00            0.00
        1449.17             0.00           209.89             0.00             0.00             0.00            0.00
        1450.17             0.00           209.85             0.00             0.00             0.00            0.00
        1450.95             0.00           209.81             0.00             0.00             0.00            0.00
        1452.09             0.00           209.66             0.00             0.00             0.00            0.00
        1453.11             0.00           209.55             0.00             0.00             0.00            0.00
        1454.08             0.00           209.41             0.00             0.00             0.00            0.00
        1455.06             0.00           209.33             0.00             0.00             0.00            0.00
        1456.04             0.00           209.16             0.00             0.00             0.00            0.00
        1457.05             0.00           209.07             0.00             0.00             0.00            0.00
        1458.27             0.00           208.94             0.00             0.00             0.00            0.00
        1459.10             0.00           208.78             0.00             0.00             0.00            0.00
        1460.07             0.00           208.72             0.00             0.00             0.00            0.00
        1461.06             0.00           208.55             0.00             0.00             0.00            0.00
        1462.08             0.00           208.46             0.00             0.00             0.00            0.00
        1463.11             0.00           208.36             0.00             0.00             0.00            0.00
        1464.05             0.00           208.24             0.00             0.00             0.00            0.00
        1465.06             0.00           208.14             0.00             0.00             0.00            0.00
        1466.06             0.00           208.05             0.00             0.00             0.00            0.00
        1467.07             0.00           207.89             0.00             0.00             0.00            0.00
        1468.03             0.00           207.78             0.00             0.00             0.00            0.00
        1468.96             0.00           207.68             0.00             0.00             0.00            0.00
        1470.21             0.00           207.52             0.00             0.00             0.00            0.00
        1471.21             0.00           207.39             0.00             0.00             0.00            0.00
        1471.92             0.00           207.30             0.00             0.00             0.00            0.00
        1472.93             0.00           207.23             0.00             0.00             0.00            0.00
        1473.93             0.00           206.99             0.00             0.00             0.00            0.00
        1475.06             0.00           206.96             0.00             0.00             0.00            0.00
        1476.14             0.00           206.91             0.00             0.00             0.00            0.00
        1477.06             0.00           206.72             0.00             0.00             0.00            0.00
        1477.96             0.00           206.72             0.00             0.00             0.00            0.00
        1479.12             0.00           206.50             0.00             0.00             0.00            0.00
        1480.08             0.00           206.35             0.00             0.00             0.00            0.00
        1481.04             0.00           206.32             0.00             0.00             0.00            0.00
        1482.16             0.00           206.13             0.00             0.00             0.00            0.00
        1483.04             0.00           206.06             0.00             0.00             0.00            0.00
        1483.94             0.00           205.95             0.00             0.00             0.00            0.00
        1485.13             0.00           205.88             0.00             0.00             0.00            0.00
        1486.01             0.00           205.65             0.00             0.00             0.00            0.00
        1487.01             0.00           205.61             0.00             0.00             0.00            0.00
        1488.08             0.00           205.51             0.00             0.00             0.00            0.00
        1488.97             0.00           205.34             0.00             0.00             0.00            0.00
        1490.03             0.00           205.18             0.00             0.00             0.00            0.00
        1491.27             0.00           205.12             0.00             0.00             0.00            0.00
        1491.92             0.00           205.03             0.00             0.00             0.00            0.00
        1493.04             0.00           204.86             0.00             0.00             0.00            0.00
        1494.21             0.00           204.77             0.00             0.00             0.00            0.00
        1495.06             0.00           204.75             0.00             0.00             0.00            0.00
        1496.10             0.00           204.55             0.00             0.00             0.00            0.00
        1497.08             0.00           204.42             0.00             0.00             0.00            0.00
        1498.02             0.00           204.34             0.00             0.00             0.00            0.00
        1498.97             0.00           204.24             0.00             0.00             0.00            0.00
        1500.04             0.00           204.06             0.00             0.00             0.00            0.00
        1500.99             0.00           204.05             0.00             0.00             0.00            0.00
        1502.06             0.00           203.83             0.00             0.00             0.00            0.00
        1503.08             0.00           203.74             0.00             0.00             0.00            0.00
        1504.06             0.00           203.64             0.00             0.00             0.00            0.00
        1505.07             0.00           203.52             0.00             0.00             0.00            0.00
        1506.34             0.00           203.34             0.00             0.00             0.00            0.00
        1507.00             0.00           203.34             0.00             0.00             0.00            0.00
        1508.03             0.00           203.16             0.00             0.00             0.00            0.00
        1509.05             0.00           203.05             0.00             0.00             0.00            0.00
        1510.00             0.00           202.99             0.00             0.00             0.00            0.00
        1510.94             0.00           202.93             0.00             0.00             0.00            0.00
        1512.26             0.00           202.72             0.00             0.00             0.00            0.00
        1513.08             0.00           202.65             0.00             0.00             0.00            0.00
        1514.11             0.00           202.48             0.00             0.00             0.00            0.00
        1515.09             0.00           202.39             0.00             0.00             0.00            0.00
        1516.09             0.00           202.33             0.00             0.00             0.00            0.00
        1517.04             0.00           202.19             0.00             0.00             0.00            0.00
        1518.04             0.00           202.11             0.00             0.00             0.00            0.00
        1519.05             0.00           201.88             0.00             0.00             0.00            0.00
        1519.94             0.00           201.80             0.00             0.00             0.00            0.00
        1521.11             0.00           201.66             0.00             0.00             0.00            0.00
        1521.96             0.00           201.63             0.00             0.00             0.00            0.00
        1522.96             0.00           201.50             0.00             0.00             0.00            0.00
        1524.12             0.00           201.43             0.00             0.00             0.00            0.00
        1525.07             0.00           201.32             0.00             0.00             0.00            0.00
        1525.92             0.00           201.18             0.00             0.00             0.00            0.00
        1527.08             0.00           201.06             0.00             0.00             0.00            0.00
        1528.05             0.00           200.98             0.00             0.00             0.00            0.00
        1529.05             0.00           200.83             0.00             0.00             0.00            0.00
        1530.07             0.00           200.73             0.00             0.00             0.00            0.00
        1531.08             0.00           200.65             0.00             0.00             0.00            0.00
        1532.08             0.00           200.51             0.00             0.00             0.00            0.00
        1533.08             0.00           200.39             0.00             0.00             0.00            0.00
        1534.13             0.00           200.26             0.00             0.00             0.00            0.00
        1535.07             0.00           200.05             0.00             0.00             0.00            0.00
        1536.23             0.00           200.12             0.00             0.00             0.00            0.00
        1537.10             0.00           199.90             0.00             0.00             0.00            0.00
        1538.06             0.00           199.84             0.00             0.00             0.00            0.00
        1539.09             0.00           199.72             0.00             0.00             0.00            0.00
        1539.97             0.00           199.61             0.00             0.00             0.00            0.00
        1541.09             0.00           199.50             0.00             0.00             0.00            0.00
        1542.09             0.00           199.42             0.00             0.00             0.00            0.00
        1543.03             0.00           199.28             0.00             0.00             0.00            0.00
        1543.93             0.00           199.21             0.00             0.00             0.00            0.00
        1545.09             0.00           199.03             0.00             0.00             0.00            0.00
        1546.05             0.00           198.84             0.00             0.00             0.00            0.00
        1547.06             0.00           198.84             0.00             0.00             0.00            0.00
        1547.95             0.00           198.71             0.00             0.00             0.00            0.00
        1549.07             0.00           198.61             0.00             0.00             0.00            0.00
        1549.97             0.00           198.44             0.00             0.00             0.00            0.00
        1551.09             0.00           198.39             0.00             0.00             0.00            0.00
        1552.09             0.00           198.25             0.00             0.00             0.00            0.00
        1553.04             0.00           198.07             0.00             0.00             0.00            0.00
        1553.93             0.00           198.04             0.00             0.00             0.00            0.00
        1554.94             0.00           197.88             0.00             0.00             0.00            0.00
        1556.01             0.00           197.80             0.00             0.00             0.00            0.00
        1557.07             0.00           197.68             0.00             0.00             0.00            0.00
        1558.08             0.00           197.59             0.00             0.00             0.00            0.00
        1558.86             0.00           197.43             0.00             0.00             0.00            0.00
        1559.89             0.00           197.38             0.00             0.00             0.00            0.00
        1560.86             0.00           197.32             0.00             0.00             0.00            0.00
        1561.99             0.00           197.18             0.00             0.00             0.00            0.00
        1563.29             0.00           197.03             0.00             0.00             0.00            0.00
        1564.04             0.00           196.91             0.00             0.00             0.00            0.00
        1565.07             0.00           196.79             0.00             0.00             0.00            0.00
        1565.96             0.00           196.73             0.00             0.00             0.00            0.00
        1567.12             0.00           196.61             0.00             0.00             0.00            0.00
        1567.98             0.00           196.49             0.00             0.00             0.00            0.00
        1568.97             0.00           196.28             0.00             0.00             0.00            0.00
        1570.04             0.00           196.28             0.00             0.00             0.00            0.00
        1571.09             0.00           196.13             0.00             0.00             0.00            0.00
        1571.94             0.00           195.99             0.00             0.00             0.00            0.00
        1573.11             0.00           195.83             0.00             0.00             0.00            0.00
        1573.96             0.00           195.81             0.00             0.00             0.00            0.00
        1575.12             0.00           195.65             0.00             0.00             0.00            0.00
        1576.08             0.00           195.57             0.00             0.00             0.00            0.00
        1577.26             0.00           195.42             0.00             0.00             0.00            0.00
        1577.92             0.00           195.30             0.00             0.00             0.00            0.00
        1579.12             0.00           195.19             0.00             0.00             0.00            0.00
        1579.93             0.00           195.06             0.00             0.00             0.00            0.00
        1581.06             0.00           194.90             0.00             0.00             0.00            0.00
        1581.95             0.00           194.89             0.00             0.00             0.00            0.00
        1582.95             0.00           194.75             0.00             0.00             0.00            0.00
        1583.96             0.00           194.62             0.00             0.00             0.00            0.00
        1585.25             0.00           194.54             0.00             0.00             0.00            0.00
        1586.08             0.00           194.46             0.00             0.00             0.00            0.00
        1587.25             0.00           194.30             0.00             0.00             0.00            0.00
        1587.92             0.00           194.12             0.00             0.00             0.00            0.00
        1589.17             0.00           194.09             0.00             0.00             0.00            0.00
        1589.97             0.00           193.92             0.00             0.00             0.00            0.00
        1591.31             0.00           193.75             0.00             0.00             0.00            0.00
        1592.00             0.00           193.79             0.00             0.00             0.00            0.00
        1593.07             0.00           193.55             0.00             0.00             0.00            0.00
        1594.08             0.00           193.50             0.00             0.00             0.00            0.00
        1595.09             0.00           193.30             0.00             0.00             0.00            0.00
        1596.03             0.00           193.23             0.00             0.00             0.00            0.00
        1597.27             0.00           193.15             0.00             0.00             0.00            0.00
        1598.00             0.00           192.92             0.00             0.00             0.00            0.00
        1598.95             0.00           192.94             0.00             0.00             0.00            0.00
        1600.11             0.00           192.75             0.00             0.00             0.00            0.00
        1601.11             0.00           192.65             0.00             0.00             0.00            0.00
        1602.12             0.00           192.53             0.00             0.00             0.00            0.00
        1603.13             0.00           192.44             0.00             0.00             0.00            0.00
        1603.98             0.00           192.36             0.00             0.00             0.00            0.00
        1605.11             0.00           192.23             0.00             0.00             0.00            0.00
        1605.94             0.00           192.12             0.00             0.00             0.00            0.00
        1607.18             0.00           192.04             0.00             0.00             0.00            0.00
        1608.23             0.00           191.87             0.00             0.00             0.00            0.00
        1609.07             0.00           191.78             0.00             0.00             0.00            0.00
        1609.96             0.00           191.68             0.00             0.00             0.00            0.00
        1610.97             0.00           191.51             0.00             0.00             0.00            0.00
        1612.21             0.00           191.44             0.00             0.00             0.00            0.00
        1613.04             0.00           191.34             0.00             0.00             0.00            0.00
        1614.10             0.00           191.16             0.00             0.00             0.00            0.00
        1615.26             0.00           191.11             0.00             0.00             0.00            0.00
        1616.10             0.00           190.98             0.00             0.00             0.00            0.00
        1617.11             0.00           190.87             0.00             0.00             0.00            0.00
        1618.08             0.00           190.76             0.00             0.00             0.00            0.00
        1619.14             0.00           190.65             0.00             0.00             0.00            0.00
        1620.17             0.00           190.58             0.00             0.00             0.00            0.00
        1621.05             0.00           190.41             0.00             0.00             0.00            0.00
        1622.00             0.00           190.28             0.00             0.00             0.00            0.00
        1622.95             0.00           190.12             0.00             0.00             0.00            0.00
        1624.19             0.00           190.07             0.00             0.00             0.00            0.00
        1625.16             0.00           189.97             0.00             0.00             0.00            0.00
        1626.14             0.00           189.81             0.00             0.00             0.00            0.00
        1627.03             0.00           189.75             0.00             0.00             0.00            0.00
        1628.09             0.00           189.58             0.00             0.00             0.00            0.00
        1629.13             0.00           189.51             0.00             0.00             0.00            0.00
        1630.09             0.00           189.33             0.00             0.00             0.00            0.00
        1631.06             0.00           189.25             0.00             0.00             0.00            0.00
        1632.11             0.00           189.12             0.00             0.00             0.00            0.00
        1632.96             0.00           189.05             0.00             0.00             0.00            0.00
        1634.20             0.00           188.89             0.00             0.00             0.00            0.00
        1635.08             0.00           188.83             0.00             0.00             0.00            0.00
