# Ic = 38.33 A, n = 27.48 , Tavg = 0.00 K, Anneal190_00K___3600s
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  139911.16        7.44415100e-02        3.48626600e-08    0.00   20.96
    1  139911.58        4.20342400e-01        6.78975200e-08    0.00   20.91
    2  139911.88        6.64716100e-01        4.03788000e-08    0.00   20.91
    3  139912.13        9.51300300e-01        1.65168500e-08    0.00   20.91
    4  139912.37        1.31767400e+00        5.33324300e-08    0.00   21.17
    5  139912.62        1.58988300e+00        4.83741000e-08    0.00   21.17
    6  139912.88        1.86995500e+00        3.64121400e-08    0.00   21.17
    7  139913.12        2.17668700e+00        6.85173100e-08    0.00   21.17
    8  139913.46        2.52302600e+00        6.43027300e-08    0.00   21.01
    9  139913.71        2.77783500e+00        6.10798200e-08    0.00   21.01
   10  139913.95        3.08211200e+00        7.31037600e-08    0.00   21.01
   11  139914.20        3.38984300e+00        5.30225300e-08    0.00   21.01
   12  139914.47        3.65867500e+00        6.21954400e-08    0.00   20.86
   13  139914.75        4.00720100e+00        6.52324100e-08    0.00   20.86
   14  139914.99        4.29268300e+00        5.11631600e-08    0.00   20.86
   15  139915.26        4.60838600e+00        3.50486000e-08    0.00   20.86
   16  139915.57        4.91438500e+00        1.63309100e-08    0.00   21.24
   17  139915.82        5.19706300e+00        1.40376800e-08    0.00   21.24
   18  139916.06        5.50552200e+00        2.42642300e-08    0.00   21.24
   19  139916.44        5.83066700e+00        3.06734000e-09    0.00   20.79
   20  139916.71        6.10352100e+00       -2.40177700e-08    0.00   20.79
   21  139916.95        6.41424700e+00        2.73008400e-08    0.00   20.79
   22  139917.19        6.72378800e+00        1.89956400e-08    0.00   20.79
   23  139917.44        7.03857300e+00        8.52118000e-09    0.00   21.17
   24  139917.70        7.30252300e+00        1.04425300e-08    0.00   21.17
   25  139917.94        7.63687600e+00       -5.16605100e-08    0.00   21.17
   26  139918.19        7.90897100e+00       -2.63730500e-08    0.00   21.17
   27  139918.47        8.25186600e+00       -6.66370000e-09    0.00   21.02
   28  139918.73        8.55754900e+00       -2.21584700e-08    0.00   21.02
   29  139918.98        8.82893300e+00       -1.76959700e-08    0.00   21.02
   30  139919.24        9.12438000e+00       -3.12693900e-08    0.00   21.02
   31  139919.59        9.44970700e+00       -1.63944100e-08    0.00   20.86
   32  139919.84        9.72263000e+00       -1.94313900e-08    0.00   20.86
   33  139920.09        1.00003800e+01       -1.01965100e-08    0.00   20.86
   34  139920.46        1.03519500e+01        4.12066000e-09    0.00   21.25
   35  139920.71        1.06190200e+01       -1.34194200e-08    0.00   21.25
   36  139920.96        1.09225900e+01       -6.46761200e-08    0.00   21.25
   37  139921.22        1.12112100e+01       -8.63688000e-08    0.00   21.25
   38  139921.49        1.15350000e+01       -5.02969700e-08    0.00   20.78
   39  139921.76        1.18135300e+01       -2.96579400e-08    0.00   20.78
   40  139922.00        1.20820400e+01       -8.43234900e-08    0.00   20.78
   41  139922.26        1.24444200e+01       -5.82920800e-08    0.00   20.78
   42  139922.52        1.27290500e+01       -7.50876600e-08    0.00   21.18
   43  139922.77        1.30070000e+01       -5.69268300e-08    0.00   21.18
   44  139923.01        1.32742500e+01       -5.99638100e-08    0.00   21.18
   45  139923.40        1.36202200e+01       -6.83309900e-08    0.00   21.00
   46  139923.70        1.39167700e+01       -3.12674600e-08    0.00   21.00
   47  139923.95        1.41656300e+01       -1.91195500e-08    0.00   21.00
   48  139924.19        1.44523400e+01       -7.76898400e-08    0.00   21.00
   49  139924.52        1.48188900e+01       -7.35992200e-08    0.00   20.86
   50  139924.77        1.50869000e+01       -6.88888100e-08    0.00   20.86
   51  139925.02        1.53652000e+01       -6.87648500e-08    0.00   20.86
   52  139925.31        1.57384300e+01       -2.93461100e-08    0.00   21.24
   53  139925.63        1.59933400e+01       -4.94273500e-08    0.00   21.24
   54  139925.87        1.62631000e+01       -7.35992200e-08    0.00   21.24
   55  139926.11        1.65758500e+01       -6.91987000e-08    0.00   21.24
   56  139926.53        1.69104100e+01       -6.20091200e-08    0.00   20.78
   57  139926.78        1.71930600e+01       -6.03356800e-08    0.00   20.78
   58  139927.04        1.74767200e+01       -5.51294300e-08    0.00   20.78
   59  139927.29        1.77774500e+01       -4.03164200e-08    0.00   20.78
   60  139927.54        1.81292500e+01       -6.77731800e-08    0.00   21.17
   61  139927.79        1.83792700e+01       -4.24856900e-08    0.00   21.17
   62  139928.04        1.86642100e+01       -3.62257900e-08    0.00   21.17
   63  139928.34        1.90476100e+01       -4.59563600e-08    0.00   21.00
   64  139928.61        1.92953200e+01       -6.59133100e-08    0.00   21.00
   65  139928.86        1.95811900e+01       -1.04712210e-07    0.00   21.00
   66  139929.10        1.98878800e+01       -1.23429920e-07    0.00   21.00
   67  139929.44        2.02286600e+01       -1.09236690e-07    0.00   20.85
   68  139929.68        2.04862400e+01       -1.28388250e-07    0.00   20.85
   69  139929.93        2.07855600e+01       -1.47787730e-07    0.00   20.85
   70  139930.17        2.10923600e+01       -1.10662210e-07    0.00   20.85
   71  139930.50        2.14064200e+01       -1.18161690e-07    0.00   21.24
   72  139930.75        2.17003200e+01       -1.04278360e-07    0.00   21.24
   73  139931.00        2.19905400e+01       -8.40731500e-08    0.00   21.24
   74  139931.26        2.23019500e+01       -8.90934600e-08    0.00   21.24
   75  139931.59        2.26165100e+01       -7.59538800e-08    0.00   20.77
   76  139931.88        2.28933100e+01       -1.66877310e-07    0.00   20.77
   77  139932.13        2.31753200e+01       -1.53675750e-07    0.00   20.77
   78  139932.50        2.35201100e+01       -1.07625230e-07    0.00   21.18
   79  139932.76        2.37949500e+01       -9.28741900e-08    0.00   21.18
   80  139933.00        2.40748700e+01       -8.64903400e-08    0.00   21.18
   81  139933.30        2.44618500e+01       -1.20083040e-07    0.00   21.18
   82  139933.60        2.47195100e+01       -1.02047110e-07    0.00   20.99
   83  139933.85        2.49909600e+01       -9.72747100e-08    0.00   20.99
   84  139934.09        2.53009200e+01       -9.26262400e-08    0.00   20.99
   85  139934.34        2.56223500e+01       -7.34125600e-08    0.00   20.86
   86  139934.63        2.58682000e+01       -1.00125410e-07    0.00   20.86
   87  139934.88        2.61893900e+01       -8.40728000e-08    0.00   20.86
   88  139935.12        2.64970200e+01       -8.13457200e-08    0.00   20.86
   89  139935.52        2.68056200e+01       -1.01798850e-07    0.00   21.23
   90  139935.78        2.70887800e+01       -1.43262920e-07    0.00   21.23
   91  139936.03        2.73871300e+01       -1.48717090e-07    0.00   21.23
   92  139936.35        2.76713700e+01       -1.63468130e-07    0.00   20.78
   93  139936.66        2.80097000e+01       -1.44688440e-07    0.00   20.78
   94  139936.91        2.82896800e+01       -1.45060310e-07    0.00   20.78
   95  139937.16        2.85933600e+01       -1.45556150e-07    0.00   20.78
   96  139937.46        2.89105200e+01       -1.43882710e-07    0.00   21.17
   97  139937.70        2.91896600e+01       -1.30185310e-07    0.00   21.17
   98  139937.94        2.94925000e+01       -1.59439480e-07    0.00   21.17
   99  139938.19        2.97749200e+01       -1.60369170e-07    0.00   21.17
  100  139938.45        3.00798600e+01       -1.28201980e-07    0.00   20.99
  101  139938.70        3.04060300e+01       -9.99394700e-08    0.00   20.99
  102  139938.95        3.07082600e+01       -1.26714480e-07    0.00   20.99
  103  139939.21        3.09843700e+01       -1.66753030e-07    0.00   20.99
  104  139939.50        3.13311000e+01       -1.52125940e-07    0.00   21.21
  105  139939.75        3.16296100e+01       -1.55410840e-07    0.00   21.21
  106  139939.99        3.18928300e+01       -1.54853000e-07    0.00   21.21
  107  139940.26        3.22461700e+01       -1.33656050e-07    0.00   21.21
  108  139940.52        3.25411600e+01       -1.48530950e-07    0.00   21.23
  109  139940.78        3.28238700e+01       -1.59067420e-07    0.00   21.23
  110  139941.03        3.30992400e+01       -1.50886160e-07    0.00   21.23
  111  139941.36        3.34602000e+01       -1.86152320e-07    0.00   20.77
  112  139941.64        3.37047400e+01       -1.70967420e-07    0.00   20.77
  113  139941.89        3.39969400e+01       -1.45741890e-07    0.00   20.77
  114  139942.15        3.43019600e+01       -9.87616700e-08    0.00   20.77
  115  139942.47        3.46136000e+01       -1.01054900e-07    0.00   21.18
  116  139942.72        3.49456700e+01       -1.07252820e-07    0.00   21.18
  117  139942.96        3.52149100e+01       -1.46237720e-07    0.00   21.18
  118  139943.21        3.54971500e+01       -1.56712210e-07    0.00   21.18
  119  139943.46        3.58554900e+01       -1.28387720e-07    0.00   20.99
  120  139943.72        3.61220700e+01       -1.37188760e-07    0.00   20.99
  121  139943.96        3.64129000e+01       -8.04778100e-08    0.00   20.99
  122  139944.21        3.67265000e+01       -1.05517400e-07    0.00   20.99
  123  139944.45        3.70694700e+01       -4.16788400e-08    0.00   20.86
  124  139944.69        3.73211600e+01        3.68992000e-09    0.00   20.86
  125  139944.94        3.76085200e+01        1.43503400e-08    0.00   20.86
  126  139945.20        3.79380800e+01        4.92446200e-08    0.00   20.86
  127  139945.48        3.82460900e+01        5.50706600e-08    0.00   21.23
  128  139945.74        3.85666700e+01        1.45002450e-07    0.00   21.23
  129  139945.98        3.88254300e+01        2.38777100e-07    0.00   21.23
  130  139946.22        3.91437300e+01        2.97161770e-07    0.00   21.23
  131  139946.56        3.94009100e+01        4.38040750e-07    0.00   20.78
  132  139946.85        3.97173500e+01        5.44459040e-07    0.00   20.78
  133  139947.10        4.00215300e+01        6.34018990e-07    0.00   20.78
  134  139947.43        4.02926900e+01        8.03222210e-07    0.00   21.17
  135  139947.73        4.06194800e+01        1.02845462e-06    0.00   21.17
  136  139947.97        4.08989600e+01        1.16759793e-06    0.00   21.17
  137  139948.22        4.11847900e+01        1.42357203e-06    0.00   21.17
  138  139948.54        4.15137200e+01        1.75887951e-06    0.00   20.99
  139  139948.78        4.17934900e+01        2.07330000e-06    0.00   20.99
  140  139949.03        4.20937600e+01        2.48651533e-06    0.00   20.99
  141  139949.31        4.24310600e+01        3.02474271e-06    0.00   20.86
  142  139949.62        4.27078100e+01        4.36089031e-06    0.00   20.86
  143  139949.88        4.29946000e+01        4.59039929e-06    0.00   20.86
  144  139950.12        4.33042900e+01        5.97774170e-06    0.00   20.86
  145  139950.47        4.36072000e+01        7.29957209e-06    0.00   21.24
  146  139950.71        4.38986100e+01        8.89138382e-06    0.00   21.24
  147  139950.97        4.42025700e+01        9.49115652e-06    0.00   21.24
  148  139951.22        4.44926000e+01        1.21885532e-05    0.00   21.24
  149  139951.55        4.48212500e+01        1.49807161e-05    0.00   20.77
  150  139951.81        4.50941100e+01        1.71093301e-05    0.00   20.77
  151  139952.07        4.54043400e+01        2.02124470e-05    0.00   20.77
