# Ic = 37.48 A, n = 25.57 , Tavg = 0.00 K, 21KAfter142KAnneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  28339.34        6.35046000e-02        3.18245000e-09    0.00   21.18
    1  28339.69        4.08389700e-01        1.25885000e-09    0.00   21.14
    2  28339.93        6.76463600e-01        1.39646500e-08    0.00   21.14
    3  28340.18        9.61628500e-01        7.82865000e-09    0.00   21.14
    4  28340.48        1.30975600e+00       -1.44838500e-08    0.00   20.88
    5  28340.75        1.57649800e+00       -7.35625000e-09    0.00   20.88
    6  28341.01        1.85922600e+00       -5.49685000e-09    0.00   20.88
    7  28341.26        2.16479800e+00       -2.06817500e-08    0.00   20.88
    8  28341.62        2.50774200e+00        1.69275000e-09    0.00   21.12
    9  28341.89        2.79642000e+00        1.99765500e-08    0.00   21.12
   10  28342.13        3.07193700e+00       -1.34425000e-09    0.00   21.12
   11  28342.39        3.40533000e+00        1.08656500e-08    0.00   21.12
   12  28342.70        3.69818700e+00        2.67150000e-10    0.00   20.85
   13  28342.97        3.97378300e+00       -2.39046500e-08    0.00   20.85
   14  28343.23        4.28011200e+00        5.65935000e-09    0.00   20.85
   15  28343.51        4.62447800e+00        3.28682500e-08    0.00   20.86
   16  28343.78        4.89993900e+00        1.24771500e-08    0.00   20.86
   17  28344.02        5.18071000e+00        3.18765500e-08    0.00   20.86
   18  28344.27        5.47118600e+00       -2.27890500e-08    0.00   20.86
   19  28344.58        5.81489100e+00        1.25885000e-09    0.00   21.32
   20  28344.88        6.10868700e+00        1.40265500e-08    0.00   21.32
   21  28345.12        6.39856200e+00        5.38212500e-08    0.00   21.32
   22  28345.36        6.71075800e+00        5.25856500e-08    0.00   21.32
   23  28345.63        7.02803800e+00        2.02344500e-08    0.00   20.89
   24  28345.89        7.34765900e+00        7.83865000e-09    0.00   20.89
   25  28346.14        7.61678800e+00        1.09995500e-08    0.00   20.89
   26  28346.38        7.92407400e+00        1.50282500e-08    0.00   20.89
   27  28346.64        8.19320100e+00        2.71141500e-08    0.00   21.33
   28  28346.89        8.55643500e+00       -2.14005000e-09    0.00   21.33
   29  28347.13        8.81511400e+00       -1.23666500e-08    0.00   21.33
   30  28347.38        9.10727800e+00        5.97925000e-09    0.00   21.33
   31  28347.63        9.43040400e+00        2.15150000e-10    0.00   21.21
   32  28347.88        9.72696700e+00       -2.18494500e-08    0.00   21.21
   33  28348.12        9.98683600e+00       -1.56750000e-10    0.00   21.21
   34  28348.36        1.02948700e+01       -1.34202500e-08    0.00   21.21
   35  28348.61        1.06270900e+01        3.56205000e-09    0.00   20.86
   36  28348.87        1.09133900e+01       -3.22619500e-08    0.00   20.86
   37  28349.12        1.11797900e+01        1.72594500e-08    0.00   20.86
   38  28349.37        1.14852700e+01        4.80011500e-08    0.00   20.86
   39  28349.64        1.18190200e+01        3.68449500e-08    0.00   21.34
   40  28349.88        1.21056600e+01        6.66105000e-09    0.00   21.34
   41  28350.12        1.23697400e+01       -5.67285000e-09    0.00   21.34
   42  28350.39        1.26788200e+01        1.18052500e-08    0.00   21.34
   43  28350.69        1.30187000e+01        2.68042500e-08    0.00   20.88
   44  28350.94        1.32808800e+01        3.81015000e-09    0.00   20.88
   45  28351.19        1.35705500e+01        2.01325000e-09    0.00   20.88
   46  28351.45        1.38819700e+01        1.34179500e-08    0.00   20.88
   47  28351.71        1.41880600e+01       -1.39515000e-09    0.00   21.14
   48  28351.97        1.44871000e+01       -2.38685000e-09    0.00   21.14
   49  28352.23        1.47681500e+01       -7.28315000e-09    0.00   21.14
   50  28352.51        1.51126200e+01       -1.14725000e-09    0.00   21.20
   51  28352.76        1.53977900e+01        3.40569500e-08    0.00   21.20
   52  28353.01        1.56444500e+01       -5.98165000e-09    0.00   21.20
   53  28353.25        1.59677500e+01       -1.64560500e-08    0.00   21.20
   54  28353.68        1.62946900e+01        2.58137500e-08    0.00   20.87
   55  28353.95        1.65830200e+01        1.14345500e-08    0.00   20.87
   56  28354.20        1.68735000e+01        9.01735000e-09    0.00   20.87
   57  28354.50        1.72299000e+01        8.14965000e-09    0.00   20.87
   58  28354.85        1.74996300e+01        1.90580500e-08    0.00   21.33
   59  28355.09        1.77756000e+01       -1.98649500e-08    0.00   21.33
   60  28355.33        1.80851400e+01        3.87305000e-09    0.00   21.33
   61  28355.64        1.84014000e+01        4.30439500e-08    0.00   20.88
   62  28355.89        1.87097200e+01        9.51325000e-09    0.00   20.88
