# Ic = 38.95 A, n = 27.70 , Tavg = 0.00 K, Anneal277_00K___3600s
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  426653.87        4.49558900e-02       -1.43213970e-07    0.00   20.81
    1  426654.12        3.55515700e-01       -1.09125770e-07    0.00   20.81
    2  426654.42        7.01043600e-01       -1.35467470e-07    0.00   20.91
    3  426654.74        9.76038100e-01       -1.20968370e-07    0.00   20.91
    4  426654.99        1.24834800e+00       -1.01200270e-07    0.00   20.91
    5  426655.24        1.53769200e+00       -1.42725970e-07    0.00   20.91
    6  426655.53        1.86678800e+00       -2.02101570e-07    0.00   21.25
    7  426655.77        2.14524900e+00       -1.91441170e-07    0.00   21.25
    8  426656.03        2.45437200e+00       -1.64728370e-07    0.00   21.25
    9  426656.32        2.80491400e+00       -8.65733700e-08    0.00   20.79
   10  426656.64        3.07829500e+00       -1.15269470e-07    0.00   20.79
   11  426656.88        3.36187700e+00       -1.50163470e-07    0.00   20.79
   12  426657.14        3.64500800e+00       -1.53882170e-07    0.00   20.79
   13  426657.47        3.99425200e+00       -1.35536470e-07    0.00   21.21
   14  426657.76        4.31765700e+00       -1.43035870e-07    0.00   21.21
   15  426658.01        4.56739800e+00       -1.68942970e-07    0.00   21.21
   16  426658.27        4.89367200e+00       -1.40680670e-07    0.00   21.21
   17  426658.56        5.19423700e+00       -1.67083570e-07    0.00   21.00
   18  426658.82        5.51325000e+00       -1.59522170e-07    0.00   21.00
   19  426659.07        5.75599100e+00       -1.22582970e-07    0.00   21.00
   20  426659.36        6.09994800e+00       -1.39750970e-07    0.00   20.91
   21  426659.66        6.41904000e+00       -1.42044270e-07    0.00   20.91
   22  426659.94        6.73768200e+00       -1.65410170e-07    0.00   20.91
   23  426660.19        6.95693400e+00       -1.86111070e-07    0.00   20.91
   24  426660.51        7.31753100e+00       -1.43781070e-07    0.00   21.25
   25  426660.76        7.60599300e+00       -1.24011370e-07    0.00   21.25
   26  426661.01        7.88082600e+00       -1.55496470e-07    0.00   21.25
   27  426661.27        8.22633600e+00       -1.18619170e-07    0.00   21.25
   28  426661.57        8.53094100e+00       -1.49050770e-07    0.00   20.80
   29  426661.86        8.79452800e+00       -2.11711170e-07    0.00   20.80
   30  426662.11        9.07832700e+00       -2.03839870e-07    0.00   20.80
   31  426662.49        9.43131200e+00       -1.94667070e-07    0.00   21.21
   32  426662.79        9.71180600e+00       -1.26924370e-07    0.00   21.21
   33  426663.04        9.96883700e+00       -1.53017370e-07    0.00   21.21
   34  426663.38        1.03244900e+01       -1.93799370e-07    0.00   20.99
