# Ic = 37.14 A, n = 24.78 , Tavg = 0.00 K, 21K_step2_unknownFluence
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  24337.61        9.88475700e-02       -6.63616960e-08    0.00   21.27
    1  24337.86        5.67291500e-01       -1.02700460e-08    0.00   21.28
    2  24338.10        1.06402100e+00        5.74118240e-08    0.00   21.28
    3  24338.42        1.59288100e+00        2.98928240e-08    0.00   20.91
    4  24338.76        2.09349300e+00        7.02416340e-08    0.00   20.91
    5  24339.01        2.55440100e+00        7.97245240e-08    0.00   20.91
    6  24339.28        3.07801700e+00        4.91065440e-08    0.00   20.91
    7  24339.55        3.60750300e+00        4.42721240e-08    0.00   21.03
    8  24339.81        4.11645900e+00        8.49308240e-08    0.00   21.03
    9  24340.05        4.58762200e+00        2.43766240e-08    0.00   21.03
   10  24340.31        5.12200600e+00        5.40644740e-08    0.00   21.21
   11  24340.59        5.61295800e+00        5.43738040e-08    0.00   21.21
   12  24340.86        6.09169900e+00        4.75559440e-08    0.00   21.21
   13  24341.10        6.59658700e+00        4.71840640e-08    0.00   21.21
   14  24341.35        7.15367200e+00        2.24541640e-08    0.00   20.75
   15  24341.63        7.65011000e+00        6.20591940e-08    0.00   20.75
   16  24341.88        8.12393700e+00        8.22645740e-08    0.00   20.75
   17  24342.13        8.59056300e+00        3.13172540e-08    0.00   20.75
   18  24342.45        9.14841000e+00        8.17067640e-08    0.00   21.28
   19  24342.70        9.63728200e+00        8.02812240e-08    0.00   21.28
   20  24342.95        1.00961000e+01        1.41464000e-10    0.00   21.28
   21  24343.21        1.05747100e+01        8.89583840e-08    0.00   21.28
   22  24343.54        1.11310800e+01        7.45790940e-08    0.00   20.93
   23  24343.80        1.16206300e+01        5.74726940e-08    0.00   20.93
   24  24344.04        1.20588500e+01        7.94135140e-08    0.00   20.93
   25  24344.46        1.26226900e+01        6.46003640e-08    0.00   20.99
   26  24344.72        1.31120500e+01        1.24348804e-07    0.00   20.99
   27  24344.98        1.35696200e+01        1.23605044e-07    0.00   20.99
   28  24345.22        1.40441500e+01        1.08481994e-07    0.00   20.99
   29  24345.56        1.46017000e+01        4.24116240e-08    0.00   21.11
   30  24345.81        1.51023600e+01        5.91461440e-08    0.00   21.11
   31  24346.06        1.55442900e+01        6.27407440e-08    0.00   21.11
   32  24346.31        1.61128600e+01        1.17305840e-08    0.00   20.90
   33  24346.62        1.65959900e+01        5.46814040e-08    0.00   20.90
   34  24346.87        1.70698400e+01        1.02777624e-07    0.00   20.90
   35  24347.11        1.75724000e+01        4.57563340e-08    0.00   20.90
   36  24347.43        1.81182400e+01        6.57757640e-08    0.00   21.25
   37  24347.75        1.85737200e+01        5.15824240e-08    0.00   21.25
   38  24347.99        1.90618600e+01       -5.00501600e-09    0.00   21.25
   39  24348.24        1.95619500e+01        3.91864840e-08    0.00   21.25
