# Ic = 38.93 A, n = 29.88 , Tavg = 0.00 K, Anneal223_00K___3600s
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  242262.93        8.20196100e-02       -2.73079500e-08    0.00   20.83
    1  242263.18        3.54001000e-01        1.37221500e-08    0.00   20.83
    2  242263.42        6.37845700e-01        6.07637500e-08    0.00   20.83
    3  242263.67        9.38737000e-01        2.27690500e-08    0.00   20.83
    4  242263.94        1.29454800e+00        5.67315500e-08    0.00   21.26
    5  242264.23        1.53153300e+00        5.26408500e-08    0.00   21.26
    6  242264.47        1.83788700e+00       -8.90425000e-09    0.00   21.26
    7  242264.72        2.17368000e+00        1.32235000e-09    0.00   21.26
    8  242265.01        2.48701400e+00       -1.24370500e-08    0.00   20.81
    9  242265.25        2.75353200e+00       -2.62583500e-08    0.00   20.81
   10  242265.51        3.05113700e+00        1.22306500e-08    0.00   20.81
   11  242265.78        3.40814600e+00       -2.94192500e-08    0.00   20.81
   12  242266.10        3.68237400e+00        8.63585000e-09    0.00   21.12
   13  242266.34        3.95748000e+00        2.27050500e-08    0.00   21.12
   14  242266.60        4.25855800e+00       -1.68375500e-08    0.00   21.12
   15  242266.89        4.56526200e+00       -3.85301500e-08    0.00   21.09
   16  242267.20        4.87853700e+00       -5.49546500e-08    0.00   21.09
   17  242267.44        5.16301200e+00       -7.04493500e-08    0.00   21.09
   18  242267.69        5.47694700e+00       -2.24776500e-08    0.00   21.09
   19  242268.04        5.79450400e+00       -2.33445000e-09    0.00   20.84
   20  242268.30        6.07182900e+00       -5.26613500e-08    0.00   20.84
   21  242268.55        6.38226900e+00       -3.02869500e-08    0.00   20.84
   22  242268.87        6.74742500e+00        5.78550000e-10    0.00   21.26
   23  242269.20        6.98034900e+00       -3.54932500e-08    0.00   21.26
   24  242269.44        7.29005900e+00       -8.56393500e-08    0.00   21.26
   25  242269.69        7.59966800e+00       -7.50478500e-08    0.00   21.26
   26  242270.02        7.91569000e+00       -1.08521750e-07    0.00   20.81
   27  242270.29        8.19372100e+00       -9.15394500e-08    0.00   20.81
   28  242270.54        8.49300400e+00       -5.13151500e-08    0.00   20.81
   29  242270.84        8.85718600e+00       -9.08577500e-08    0.00   21.14
   30  242271.14        9.10648900e+00       -1.05236850e-07    0.00   21.14
   31  242271.39        9.38177900e+00       -7.49911500e-08    0.00   21.14
   32  242271.63        9.68903800e+00       -1.23272650e-07    0.00   21.14
   33  242271.98        1.00087300e+01       -1.04741050e-07    0.00   21.09
   34  242272.23        1.03155200e+01       -5.46000500e-08    0.00   21.09
   35  242272.48        1.05854800e+01       -1.00588450e-07    0.00   21.09
   36  242272.72        1.08993800e+01       -1.35730450e-07    0.00   21.09
   37  242273.06        1.12023800e+01       -1.10257150e-07    0.00   20.84
   38  242273.30        1.14708200e+01       -1.18624250e-07    0.00   20.84
   39  242273.55        1.17704500e+01       -1.56989250e-07    0.00   20.84
   40  242273.83        1.20485200e+01       -1.34614850e-07    0.00   21.26
   41  242274.12        1.23856600e+01       -1.86119350e-07    0.00   21.26
   42  242274.42        1.26631500e+01       -1.39015350e-07    0.00   21.26
   43  242274.66        1.29467800e+01       -8.92462500e-08    0.00   21.26
   44  242275.02        1.32737000e+01       -1.49241850e-07    0.00   20.80
   45  242275.29        1.35590300e+01       -1.58478850e-07    0.00   20.80
   46  242275.54        1.38570500e+01       -1.05924850e-07    0.00   20.80
   47  242275.87        1.41912900e+01       -1.48260650e-07    0.00   21.14
   48  242276.16        1.44460000e+01       -1.77886550e-07    0.00   21.14
   49  242276.41        1.47539600e+01       -1.21423850e-07    0.00   21.14
   50  242276.65        1.50551800e+01       -1.65118950e-07    0.00   21.14
   51  242277.03        1.53846700e+01       -2.16685350e-07    0.00   21.07
   52  242277.29        1.56512700e+01       -1.79064150e-07    0.00   21.07
   53  242277.53        1.59502800e+01       -1.67164250e-07    0.00   21.07
   54  242277.81        1.62879600e+01       -2.12470750e-07    0.00   20.85
   55  242278.19        1.65755400e+01       -2.18792650e-07    0.00   20.85
   56  242278.44        1.68527900e+01       -2.01996350e-07    0.00   20.85
   57  242278.69        1.71408400e+01       -2.39307650e-07    0.00   20.85
   58  242278.94        1.74847900e+01       -2.23379050e-07    0.00   21.26
   59  242279.19        1.77831200e+01       -1.88360950e-07    0.00   21.26
   60  242279.43        1.80650900e+01       -2.07326550e-07    0.00   21.26
   61  242279.68        1.83272800e+01       -1.77576650e-07    0.00   21.26
   62  242279.98        1.86860900e+01       -2.09123950e-07    0.00   20.80
   63  242280.25        1.89911800e+01       -2.18358750e-07    0.00   20.80
   64  242280.49        1.92453100e+01       -1.83464650e-07    0.00   20.80
   65  242280.76        1.96252300e+01       -2.30196750e-07    0.00   20.80
   66  242281.04        1.98931000e+01       -2.10301550e-07    0.00   21.15
   67  242281.31        2.01701500e+01       -2.15255450e-07    0.00   21.15
   68  242281.55        2.04523400e+01       -2.56962950e-07    0.00   21.15
   69  242281.87        2.08119100e+01       -2.15930750e-07    0.00   21.06
   70  242282.15        2.11025300e+01       -2.21880750e-07    0.00   21.06
   71  242282.41        2.13416900e+01       -2.60555550e-07    0.00   21.06
   72  242282.66        2.16537400e+01       -2.03039150e-07    0.00   21.06
   73  242282.96        2.19987100e+01       -2.25475550e-07    0.00   20.85
   74  242283.24        2.23026900e+01       -2.58386350e-07    0.00   20.85
   75  242283.49        2.25548100e+01       -2.38181250e-07    0.00   20.85
   76  242283.73        2.29060300e+01       -2.88136250e-07    0.00   20.85
   77  242284.05        2.31996100e+01       -3.11254350e-07    0.00   21.25
   78  242284.31        2.34499300e+01       -2.85657050e-07    0.00   21.25
   79  242284.56        2.37632000e+01       -2.82682050e-07    0.00   21.25
   80  242284.92        2.41148100e+01       -2.73385250e-07    0.00   21.25
   81  242285.20        2.43796700e+01       -2.78591450e-07    0.00   20.79
   82  242285.44        2.46548400e+01       -2.50019150e-07    0.00   20.79
   83  242285.69        2.49626700e+01       -3.20923050e-07    0.00   20.79
   84  242286.00        2.53044200e+01       -3.01089850e-07    0.00   21.16
