# Ic = 40.25 A, n = 26.56 , Tavg = 0.00 K, 21Kstabilized
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  3468.99        4.79980700e-02        1.12666675e-07    0.00   20.97
    1  3469.24        3.33186200e-01        1.39193982e-07    0.00   20.97
    2  3469.53        6.64533600e-01        1.60143116e-07    0.00   20.85
    3  3469.78        9.46717500e-01        1.12976574e-07    0.00   20.85
    4  3470.03        1.24956300e+00        1.34607485e-07    0.00   20.85
    5  3470.28        1.54223200e+00        9.26472363e-08    0.00   20.85
    6  3470.56        1.87037100e+00        1.24876674e-07    0.00   21.09
    7  3470.81        2.14793400e+00        1.78303164e-07    0.00   21.09
    8  3471.07        2.45394200e+00        1.70803469e-07    0.00   21.09
    9  3471.40        2.80018400e+00        1.50783825e-07    0.00   21.09
   10  3471.76        3.05599200e+00        1.33243435e-07    0.00   21.18
   11  3472.00        3.36452700e+00        1.08947410e-07    0.00   21.18
   12  3472.25        3.64264600e+00        5.15542483e-08    0.00   21.18
   13  3472.60        3.98578900e+00        1.14463599e-07    0.00   20.80
   14  3472.86        4.28895600e+00        1.44523733e-07    0.00   20.80
   15  3473.11        4.57129400e+00        9.80389903e-08    0.00   20.80
   16  3473.52        4.88565600e+00        1.37520032e-07    0.00   21.29
   17  3473.78        5.19869100e+00        1.01819749e-07    0.00   21.29
   18  3474.04        5.47653500e+00        5.85579493e-08    0.00   21.29
   19  3474.30        5.81526700e+00        1.06220305e-07    0.00   21.29
   20  3474.61        6.10213000e+00        1.28718920e-07    0.00   20.88
   21  3474.87        6.38297000e+00        1.00456197e-07    0.00   20.88
   22  3475.11        6.69154000e+00        1.30888208e-07    0.00   20.88
   23  3475.46        7.01398100e+00        1.35908561e-07    0.00   21.12
   24  3475.74        7.33034900e+00        1.40866933e-07    0.00   21.12
   25  3475.99        7.60241400e+00        1.00766095e-07    0.00   21.12
   26  3476.23        7.87801300e+00        1.73406253e-07    0.00   21.12
   27  3476.55        8.23935500e+00        1.11178678e-07    0.00   20.83
   28  3476.83        8.52529700e+00        1.32003842e-07    0.00   20.83
   29  3477.08        8.79623200e+00        1.89273281e-07    0.00   20.83
   30  3477.34        9.11269900e+00        1.20414048e-07    0.00   20.94
   31  3477.65        9.42310600e+00        1.17810948e-07    0.00   20.94
   32  3477.91        9.68952100e+00        1.38388203e-07    0.00   20.94
   33  3478.15        9.96731000e+00        1.19980237e-07    0.00   20.94
   34  3478.51        1.03081700e+01        1.44710131e-07    0.00   20.94
   35  3478.78        1.06204400e+01        8.35361823e-08    0.00   21.15
   36  3479.03        1.08857700e+01        6.01698413e-08    0.00   21.15
   37  3479.28        1.11903900e+01        1.05972828e-07    0.00   21.15
   38  3479.57        1.15058800e+01        1.72910888e-07    0.00   20.94
   39  3479.82        1.18332100e+01        1.43408558e-07    0.00   20.94
   40  3480.07        1.20425600e+01        1.57353987e-07    0.00   20.94
   41  3480.43        1.23943000e+01        1.60081093e-07    0.00   20.94
