# Ic = 40.27 A, n = 26.78 , Tavg = 0.00 K, 21Kstabilized
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  3515.28        5.13766500e-02        3.14732699e-08    0.00   20.87
    1  3515.56        3.93904000e-01        8.19247099e-08    0.00   21.07
    2  3515.81        6.73249200e-01        1.27851635e-07    0.00   21.07
    3  3516.06        9.49696600e-01        7.89496859e-08    0.00   21.07
    4  3516.33        1.26252900e+00        4.47369159e-08    0.00   21.07
    5  3516.65        1.56982600e+00        6.24011179e-08    0.00   21.27
    6  3516.90        1.88001300e+00        2.06268299e-08    0.00   21.27
    7  3517.14        2.13227500e+00        5.04390439e-08    0.00   21.27
    8  3517.49        2.50218300e+00        7.30616189e-08    0.00   20.96
    9  3517.75        2.75036600e+00        6.07400900e-10    0.00   20.96
   10  3518.01        3.03652800e+00        7.19459849e-08    0.00   20.96
   11  3518.25        3.37005900e+00        9.65518869e-08    0.00   20.96
   12  3518.50        3.68035900e+00        5.70088269e-08    0.00   21.30
   13  3518.74        3.97080000e+00        1.24318690e-07    0.00   21.30
   14  3519.00        4.24362600e+00        6.71114739e-08    0.00   21.30
   15  3519.25        4.58108600e+00        8.70689209e-08    0.00   21.30
   16  3519.52        4.89156000e+00        1.11550882e-07    0.00   21.34
   17  3519.78        5.20896200e+00        4.36831659e-08    0.00   21.34
   18  3520.03        5.48454700e+00        1.03803426e-07    0.00   21.34
   19  3520.28        5.79606500e+00        8.33501419e-08    0.00   21.34
   20  3520.55        6.11084200e+00        9.37007429e-08    0.00   21.15
   21  3520.81        6.42163100e+00        1.34979190e-07    0.00   21.15
   22  3521.06        6.69872100e+00        9.77294209e-08    0.00   21.15
   23  3521.55        7.03239300e+00        9.64898279e-08    0.00   20.92
   24  3521.81        7.32493700e+00        7.97553219e-08    0.00   20.92
   25  3522.06        7.60985100e+00        1.13720170e-07    0.00   20.92
   26  3522.34        7.88679500e+00        5.12446829e-08    0.00   20.92
   27  3522.66        8.22881000e+00        8.22345079e-08    0.00   20.93
   28  3522.94        8.50135800e+00        1.43532382e-07    0.00   20.93
   29  3523.18        8.78303300e+00        1.25434324e-07    0.00   20.93
   30  3523.44        9.12180600e+00        9.61179499e-08    0.00   21.31
   31  3523.69        9.41559000e+00        1.28595286e-07    0.00   21.31
   32  3523.93        9.70191400e+00        1.19422298e-07    0.00   21.31
   33  3524.18        9.97646500e+00        1.44214053e-07    0.00   21.31
   34  3524.43        1.03213200e+01        8.32878719e-08    0.00   20.89
   35  3524.70        1.05932000e+01        8.07464889e-08    0.00   20.89
   36  3524.95        1.08979200e+01        1.22024914e-07    0.00   20.89
   37  3525.20        1.11696000e+01        7.78334469e-08    0.00   20.89
